product_id,bm_number,product_name,product_dsc,category_name,brand_name
44814,BM9R9K8,Clamp Jubilee 3/4 Inch,,Hose Clamps,Legacy Brand
2905,BM1A3R3,"11"" Bookbook Macbook Air W/Retail Boot 12-1406",,Phone Accessories,Legacy Brand
3743,BM1A8P1,T Shirts - Small,,Shirts and T-Shirts,Legacy Brand
3690,BM1A6B1,T Shirts - Medium,,Shirts and T-Shirts,Legacy Brand
3235,BM1A7X7,"Steel Scribers, 210 mm, Tip Diameter 0.4 mm",,Other Testing Equipment,Legacy Brand
2360,BM0Z1H5,White safety shoes size-10,,Plain Toe Boots and Shoes,Legacy Brand
2906,BM1A3R2,"Bookbook 15"" (Rutledge) 12-1323",,Phone Accessories,Legacy Brand
3560,BM1A6E6,"Bckt""Ss,10L Bucket"" Material: Ss, Volume Capacity: 10 L",,Accessories,Legacy Brand
2908,BM1A3R0,Bookbook Travel Journal 12-1319,,Phone Accessories,Legacy Brand
2909,BM1A3Q9,Hoverbar Support Arm For Ipad/Mini (V3) 12-1310,,Phone Accessories,Legacy Brand
3056,BM1A8J1,Nikon Coolpix Soft-3 Camera Bag,,Specialty Bags and Accessories,Legacy Brand
2317,BM1A9K0,Cem Coating Thikness Meter Instrumentation Dt-157,,Other Testing Equipment,Legacy Brand
33042,BM9K1V9,Preventive Maintenance - BM9K1V9,,Desk Supply Organizers,Legacy Brand
3572,BM1A8O3,Cover Training Aap,,Accessories,Legacy Brand
3304,BM1A6P5,Quick Action Clamp For Cone Flanges Dn 125,,Other Components,Legacy Brand
3319,BM0L8O2,Carpenters Rig w/Belt 13 Pkt 32-54 In,,Accessories,Legacy Brand
3321,BM0O4D7,"Headlamp, AAA, 104 lm, LED, Yellow, ABS",,Other Lights,Legacy Brand
3088,BM1A8I4,"Neoprene Suit 5mm, Size Xl",,Accessories,Legacy Brand
3327,BM0O4B8,Safety Glasses Clear Antifog - BM0O4B8,,Safety Glasses,Legacy Brand
2349,BM1A5R6,100 X 32mm Rev Caster With Brake/Pu Wheels,,Caster Wheels,Legacy Brand
3330,BM0Z1G4,H4788 Back Support Memory Foam Core L,,Chairs Mats,Legacy Brand
2350,BM1A5R7,100 X 32mm Fix Caster / Pu Wheels,,Caster Wheels,Legacy Brand
2356,BM0Z1H1,White safety shoes size-6,,Plain Toe Boots and Shoes,Legacy Brand
2357,BM0Z1H2,White safety shoes size-7,,Plain Toe Boots and Shoes,Legacy Brand
2358,BM0Z1H3,White safety shoes size-8,,Plain Toe Boots and Shoes,Legacy Brand
40276,BM9V8F8,Stereo Zoom Microscope Model STZ-630,,Microscopes,Legacy Brand
2359,BM0Z1H4,White safety shoes size-9,,Plain Toe Boots and Shoes,Legacy Brand
3401,BM1A6X5,"Rubbergrip Hacksaw Adjstfrm, Bld254mm-10",,Accessories,Legacy Brand
3403,BM1A6X3,"Soft Face Hammer W/Wood Handle, 22mm",,Sledge Hammers,Legacy Brand
3405,BM1A6W0,"Maxsteel Snip-Al Purp, Strtptrn,254mm-10",,Accessories,Legacy Brand
33043,BM9K1W1,TRAVEL(TO&FRO)(AIR ECO)(DEL-MUM)(2Er.) (Deleted) (Deleted),,Packing and Forwarding,Legacy Brand
2381,BM1A3U0,Wire Rope Sling 1 Ton. X 1 Mtr. Both End. Loops With Leather Sleeve.,,Wire Slings,Legacy Brand
3408,BM1A6V7,Screwdriver Set Precision Bi-Material,,Screwdrivers,Legacy Brand
37950,BM9M9Y6,DOW CORNING Molykote 111 Compound,,Accessories,Legacy Brand
2383,BM1A3U2,Tow Legged Wire Rope Sling 2 Ton X 1 Mtr,,Wire Slings,Legacy Brand
3413,BM1A6U8,"Comb Plier, Single Color Sleeve, 205mm-8 - BM1A6U8",,Specialty Pliers,Legacy Brand
45790,BM9S8M3,Jonson make Floor Marking Tape 100 mm  Yellow /Blue/Green/Red/Yellow Black,,Traffic Safety,Legacy Brand
2384,BM1A3U3,Tow Legged Wire Rope Sling 3 Ton X 1 Mtr,,Wire Slings,Legacy Brand
44815,BM9U9V6,Clamp Jubilee 4 Inch,,Hose Clamps,Legacy Brand
40277,BM9Q2V2,Stereo Zoom Microscope Model STZ-650,,Microscopes,Legacy Brand
2391,BM1A5J7,M8-15 mm Length Socket Head Bolts,,Miscellaneous Bolts,Legacy Brand
33044,BM9K1W2,TRAVEL(TO&FRO)(TAXI)(DEL AGRA)(2Er.) (Deleted),,Desk Supply Organizers,Legacy Brand
2937,BM0Z1H0,ETrex 10 - GPS hand held,,Accessories,Legacy Brand
2910,BM1A3Q8,Hirise For Macbook - Adjustable Desktop Stand For Macbook 12-1222,,Phone Accessories,Legacy Brand
3448,BM1A7N2,Emerg Light 12W 7-7/8In H 11-5/8In L,,Tower Lights and Accessories,Legacy Brand
3455,BM1A7L9,Spill Proof Gas Can 5 Gal. Red Steel,,Accessories,Legacy Brand
3460,BM1A7D6,"Teflon Panels, Size 4.00 mm, Thikness X 25 mm X 25 mm",,Accessories,Legacy Brand
3462,BM1A7D4,"Teflon Panels, Size 2.50 mm, Thikness X 25 mm X 25 mm",,Accessories,Legacy Brand
3468,BM1A6P0,Heliraft-10 Person Training Raft S1-7622,,Accessories,Legacy Brand
3471,BM1A7E0,Ls-2010-Ew-Cn1L-Std - 16Grm Co2 Cylinder 51020001,,Cylinders,Legacy Brand
33045,BM9K1W3,HOTEL STAY & FOOD CHARGES (2 ENGINEERS),,Desk Supply Organizers,Legacy Brand
3493,BM1A6L6,Mobile Foam Trolley Mobile Foam Trolley Unit 100 Liters,,Accessories,Legacy Brand
3497,BM1A6I4,"Pure Cotton Full Sleeves, Size 5Xl",,Shirts and T-Shirts,Legacy Brand
3499,BM1A6I2,"Pure Cotton Full Sleeves, Size Xl",,Shirts and T-Shirts,Legacy Brand
26730,BM9E8Q1,AMC for DG set 380 KVA Service charges,,Annual Maintenance Contract (AMC),Legacy Brand
3501,BM1A6L3,Latch Kit Steel 2-57/64 In. 15/16 In.,,Accessories,Legacy Brand
3514,BM1A6M1,"Denso Densyl Tape Roll Width, 4 Inches/100 mm",,Masking Tapes,Legacy Brand
33046,BM9K1W4,OVERTIME,,Desk Supply Organizers,Legacy Brand
3582,BM0L8R8,"Tarpaulin Sheet-200GSM-Cut Size 8.18 mtrs x 4.54 mtrs, Finish Size 7.87 mtrs x 4.24 mtrs",,Tarps and Accessories,Legacy Brand
3519,BM1A6C0,"Pressure Gauge, Dial, Size 2-1/2"", Dial 63mm",,Maintenance,Legacy Brand
3521,BM1A4Q5,Screwdriver Phillips #4 X 8 In Chrome,,Screwdrivers,Legacy Brand
2989,BM1A8J6,"Soc. Head Cap Screw, Ansi B18.3 - 1/4- 20 Unc X 7/8 - 8.8",,Miscellaneous Screws,Legacy Brand
3523,BM1A4Q3,Screwdriver Phillips #2 X 4 In Chrome,,Screwdrivers,Legacy Brand
3524,BM1A4Q2,Screwdriver Phillips #2 X1-1/2 In Chrome,,Screwdrivers,Legacy Brand
3526,BM1A4Q0,Screwdriver Phillips #1 X 3 In Chrome,,Screwdrivers,Legacy Brand
3539,BM1A6K4,Engine Lube Oil Filter- Powerguard- 23529744,,Filter Accessories,Legacy Brand
3568,BM0Z1E8,"3M Scotch 610 Tape Size:1"" width, length 60 ft., Color Transparent",,Packaging Tapes,Legacy Brand
3571,BM1A8O2,App Training Version,,Accessories,Legacy Brand
3574,BM1A8N1,Cuff-Latex Msl A Seamtite 1050,,Accessories,Legacy Brand
3583,BM0L8R9,"Tarpaulin Sheet-200GSM-Cut Size 10.9 mtrs x 10.9 mtrs, Finish Size 10.6 mtrs x 10.3 mtrs",,Tarps and Accessories,Legacy Brand
3588,BM1A4R3,Extra Long Socket Bit 1/2 Dr 1/4 In Hex,,Socket Bits,Legacy Brand
3603,BM1A6J9,Pu Safewell Back Gloves I Size,,Coated Gloves,Legacy Brand
3604,BM1A6J0,Cut Proof Gloves - Level 2,,Cut-Resistant Gloves,Legacy Brand
3605,BM1A6J1,Polka Dotted Gloves,,Coated Gloves,Legacy Brand
3608,BM1A6E0,"Bedlight Fitting For Main Switch Board - 220 V, Lenth 18 Inch",,Landscape Lighting,Legacy Brand
3611,BM1A6D7,Terminal Strips-Impa: 79 46/36,,Accessories,Legacy Brand
3775,BM1A7M4,V-Belt 4L230,,Accessories,Legacy Brand
3618,BM1A6H1,Emperor Brand Safety Shoes Duke Module Size 8,,Plain Toe Boots and Shoes,Legacy Brand
3649,BM1A7F0,Hirise For Iphone/Ipad Mini-Black TS-12-1404,,Accessories,Legacy Brand
45660,BM9P9K5,"SPARE TUBE FOR OIL SKIMMER,Tube Dia : OD -18mm / ID-13mm, TUBE MOC: Oleophelic Polyurethane",,Hardware Supplies,Legacy Brand
2912,BM1A9K7,"5mm Pc-Abs Tray Partitions
Size: 605 X 100 X 5",,Root Catalog,Legacy Brand
38090,BM9N2F7,BULK MRO APPROVED Oil Vent and Air Breather - Msa-T40,,Lubricators,Legacy Brand
2913,BM1A9K8,"5mm Pc-Abs Tray Partitions, Size 2044 X 100 X 5",,Root Catalog,Legacy Brand
3659,BM1A7G0,Surfacepad For Iphone 6 Plus Red Leather Cover TS-12-1430,,Accessories,Legacy Brand
3689,BM1A5Z5,Vehicle Rear View Mirror 7 In,,Accessories,Legacy Brand
3089,BM1A8I3,Neoprene Suit Full 5 mm Size: L,,Accessories,Legacy Brand
3703,BM1A5Z6,Flagging Tape Fluorescent Orange 150 Ft,,Warning Tapes,Legacy Brand
3002,BM1A8T7,Model #: Wf-7902 - Fins (L/Xl) Wf-7902,,Accessories,Legacy Brand
3010,BM0Z1I2,Torque Wrench 60-320 Nm Make:-Gedore,,Torque Multipliers,Legacy Brand
3003,BM1A8U5,"Pick/Hook Set, 4 Pc",,Accessories,Legacy Brand
3721,BM1A7T7,Rubber Cord Buna 6.5mm Dia 10 Ft,,Accessories,Legacy Brand
3009,BM0O3Z4,Vernier Caliper (Digital) Make:-Mitutiyo,,Vernier Calipers,Legacy Brand
3731,BM1A7M3,Grease Pump System 35 Lb./5 Gal. 50 1,,Lubrication Pumps,Legacy Brand
3733,BM1A6E7,Lube Accessory Kit For Use With 6Y888,,Accessories,Legacy Brand
3736,BM1A8O8,Coverall/Boiler Suit - BM1A8O8,,Work Coveralls,Legacy Brand
3012,BM0Z1F0,Portable Vacuum Cleaner Bosch Gas 15 L Professional,,Vacuum Cleaners,Legacy Brand
3739,BM1A8P6,Disposable Bedsheets,,Accessories,Legacy Brand
3740,BM1A7R6,Wireless Radio Make: Vertel,,Specialty Cables,Legacy Brand
2914,BM0Z1G2,"5MM PC-ABS Tray Partitions
Size: 605 x 150 x 5",,Root Catalog,Legacy Brand
3771,BM1A6B4,Extension 20 Gauge Pipe Dia 1 1/4 In,,Stainless Steel Pipe Fittings,Legacy Brand
3778,BM1A7S2,Compression Lug 750 Kcmil 1/2 Stud Black,,Accessories,Legacy Brand
3781,BM1A6A4,Skt Cap Screw Std 5/16-18X1 Pk25,,Socket Head Cap Screws,Legacy Brand
3814,BM1A8Q4,Racheting Type Safety Helmet - Red,,Hard Hats,Legacy Brand
3823,BM1A7L7,Heat Resistant Gloves Nitrile Yellow Pr,,Heat Resistant Gloves,Legacy Brand
45804,BM9P9R9,Gedore Make Single head open end spanner  100mm,,Hand Tool Kits,Legacy Brand
2917,BM1A9A8,Spinal Board,,Accessories,Legacy Brand
3825,BM1A6B6,O-Ring Dash 044 Silicone 0.07 In. Pk10,,O-Rings and Accessories,Legacy Brand
2918,BM1A9A2,The Flow Rate Of F1/Yz2515X Is: 1.7-435Ml/Min,,Flow Indicators,Legacy Brand
2930,BM1A8S6,Fire Fighting Helmet,,Hard Hats,Legacy Brand
3833,BM1A7L4,Hi Vis Vest Unrated Universal Lime,,Accessories,Legacy Brand
2931,BM0Z1F5,"Aluminium Rotary Drum Pump Diesel Fuel Kero Oil Petrol 44 Gallon Drum Hand Pump
Size- 1""
Suction tub",,Other Pumps,Legacy Brand
3834,BM1A7J8,Flashlight Inc Orange 10 000 Cp D,,Specialty Flashlights,Legacy Brand
2932,BM1A8Y3,Aluminium Plate 6061 - 200 mm X 25 mm X 2 mm,,Accessories,Legacy Brand
3835,BM1A7Q6,Safety Approved Headlamp Led 105Lm Black,,Other Lights,Legacy Brand
3837,BM1A7K4,Tube Brush .005 Wire Tan 7 In Oal Pk12,,Scrub and Scratch Brushes,Legacy Brand
2933,BM1A8V7,2-Mpc Twecor Cable Connector Male And Female Set 2-PMC,,Specialty Cables,Legacy Brand
2934,BM1A8V6,"Tweco Tong A38-Hd Electrode Holder (500A, 4/0 Max, Thru 3/8) Copper Alloy",,Accessories,Legacy Brand
2935,BM1A8Y5,"Lab Oven Interior Dimensions, W X H X D : 30.5X25.4X25.4cm 22066-1",,Accessories,Legacy Brand
3838,BM1A6F9,H2321 Rolling Cabinet 27 X 18 X 35 In Red,,Tool Cabinets,Legacy Brand
2936,BM1A9A3,White Water Rafting Helmets - Colour Blue,,Hard Hats,Legacy Brand
3839,BM1A7I7,Utility Cart Steel 41 Lx24 W 2000 Lb,,Accessories,Legacy Brand
3840,BM1A7J2,Strapping Cutter Regular Duty L 9 In,,Diagonal Cutters,Legacy Brand
33059,BM9K1X9,Preventive Maintenance - BM9K1X9,,Accessories,Legacy Brand
3845,BM1A7A5,Replacement Key Tags Pk 50,,Accessories,Legacy Brand
2939,BM1A8J3,Wind Sock Made Out Of Red And White Colour Strips - BM1A8J3,,Accessories,Legacy Brand
3846,BM1A7A4,Key Control Cabinet 120 Units,,Accessories,Legacy Brand
2940,BM1A7C5,Grla-1/2-Qs-12-D - 1-Way Contr.Val 193152,,Accessories,Legacy Brand
3848,BM1A7J7,Swaged Cartridge Heater,,Accessories,Legacy Brand
2942,BM1A8S9,M.S Grade 4.6 Anchor Fastner 10 mm X 100 mm,,Anchor Accessories,Legacy Brand
3849,BM1A5H5,"S.S.304 Grade Bolts M8 "" 15 mm",,Miscellaneous Bolts,Legacy Brand
3865,BM1A8M2,Water Proof Flash Light,,Specialty Flashlights,Legacy Brand
2943,BM1A8S8,M.S Grade 4.6 Anchor Fastner 12 mm X 100 mm,,Anchor Accessories,Legacy Brand
2944,BM1A8S7,M.S Grade 4.6 Anchor Fastner 16 mm X 150 mm,,Anchor Accessories,Legacy Brand
2945,BM1A8G1,"6"" Ms E Table Flanges",,Other Components,Legacy Brand
3852,BM1A5H8,S.S.304 Grade Screw M6- 15 mm,,Miscellaneous Screws,Legacy Brand
2946,BM1A8G0,"14"" Ms E Table Flanges",,Other Components,Legacy Brand
3853,BM1A5H9,"3/4"" Pipe Bender",,Stainless Steel Pipe Fittings,Legacy Brand
2947,BM1A8F9,"6"" SS 304 Shedule 10 Pipe. 1 Mtrs Length Welded",,Stainless Steel Pipe Fittings,Legacy Brand
3854,BM1A5I0,"Elcb Of 40 Amps With Break Current Of 100 Mamps, 4Pole",,Accessories,Legacy Brand
2948,BM1A8F8,"14"" SS 304 Shedule 10 Pipe. 1 Mtrs Length Welded",,Stainless Steel Pipe Fittings,Legacy Brand
3855,BM1A5I1,4 Core Cable Rated For 32 Amps,,Specialty Cables,Legacy Brand
45813,BM9Y6C5,"AMCO SAFT MAKE NI-CD SPARE BATTERY CELL TYPE-1.2 KPL 155P WITH ELECTROLYTE IN DRY AND DISCHARGE CONDITION CELL DIMENTION IN MM L=103, W=165,H=401",,Batteries,Legacy Brand
2949,BM1A8X4,Projector Lamp Installation Charge,,Installation,Legacy Brand
2950,BM1A8X3,Canon Lv-8235 Ust (Lamp Part No. Lv-Lp36) + Moduel,,Other Lights,Legacy Brand
3860,BM1A7H4,Epoxy Adhesive Fast Bond 2 Oz Tube,,Epoxy,Legacy Brand
3863,BM1A7I9,D0726 Mechanics Gloves Black L Pr,,Mechanics Gloves,Legacy Brand
3864,BM1A8M0,Triple 8 Brainsaver Rubber Water Helmet (Medium),,Hard Hats,Legacy Brand
3866,BM1A8M1,Under Water Light Stick,,Specialty Flashlights,Legacy Brand
4349,BM1B2S4,Smoke Hood Cover,,Accessories,Legacy Brand
2054,BMA2B7S,"CHICAGO PNEUMATIC Aluminum Angle Grinder, AB\NGLE, 12,000 rpm CP9120CRN",,Office Supplies,Legacy Brand
19318,BM1G1I9,"QI,THR-1-CW1,TETHER",,Accessories,Legacy Brand
29610,BM9G7F9,"PPH Elbow 90 degree, Socket weld end, PN10 15 NB - BM9G7F9",,Stainless Steel Pipe Fittings,Legacy Brand
3691,BM1A8P2,T Shirts - Large,,Shirts and T-Shirts,Legacy Brand
44817,BM9Z1U5,MS with GI Coating Hose Clamp Jubilee 1 1/2 Inch,,Hose Clamps,Legacy Brand
1961,BM0L4A8,"BUTTERFLY VLV, PN16 , 150 MM, CI BODY DI+ENP DISC, EPDM SLEEVE, SS410 or SS 304 SEAT, AL. HANDLE, Make: SKS/SAP",,Office Supplies,Legacy Brand
38194,BM9N2Y4,"Stainless Steel Wire Rope 304 Dia 6 mm , 7X19",,Ropes,Legacy Brand
3013,BM0Z1H9,Ratchet box - 1/4'-Set Make-Force,,Accessories,Legacy Brand
2041,BMG8F7S,"AUTONICS 5 digit LCD Panel Mount Tachometers, 72 x 36 mm, 100 to 240VAC 50/60hz MP5Y-4N",,Office Supplies,Legacy Brand
38199,BM9N2Q9,"BULK MRO APPROVED Teflon Gland, Size 5 mm",,Wire Connectors,Legacy Brand
2077,BMB2E2V,"HANNA INSTRUMENTS Varies Storage Solution, 500 mL Plastic Bottle HI70300L",,Office Supplies,Legacy Brand
2111,BMG4T6G,"HANNA INSTRUMENTS LED pH/EC/TDS Meter, 1 Point HI991300",,Office Supplies,Legacy Brand
4337,BM1B2K2,"Stainless Steel 316 Needle Valve Od: 1/4""Temp",,Ball Valves,Legacy Brand
40226,BM9X7R7,2 inch Manual Crimping tool for Metal cap seals,,Crimpers,Legacy Brand
2032,BMB8D4T,600A TRMS AC/DC Clamp Meter,,Office Supplies,Legacy Brand
2031,BMB8D4N,600A TRMS AC/DC Clamp Meter,,Office Supplies,Legacy Brand
42263,BM9P6Z4,NEOUSYS Compact and Wide Temperature GPU - Nuvo-5095GC,,Computer Supplies Accessories,Legacy Brand
2072,BMA8A0V,Milk Container Cambro Colour - brown,,Office Supplies,Legacy Brand
4318,BM1A9T8,"Resin Ribbon Armore Make Resin Ribbon With 0.5"" Core AR-RN-O-5-055074",,Accessories,Legacy Brand
2056,BMA5X9H,"PENTEK 316 Stainless Steel Bag Filter Housing, 2"" (F)NPT, 304 Stainless Steel BL88152NA415-75",,Office Supplies,Legacy Brand
2073,BMB2E1X,"HANNA INSTRUMENTS Varies Electrode Cleaning Solution, 460 mL Plastic Bottle, 7.01 pH HI7061L",,Office Supplies,Legacy Brand
2074,BMB2E1Y,"HANNA INSTRUMENTS Varies Calibration Solution, 500 mL Plastic Bottle, 4.01 pH HI7004L",,Office Supplies,Legacy Brand
3038,BM1A8S1,"Waste, Rags, Type Cotton",,Accessories,Legacy Brand
2877,BM1A8Z9,Spring Pin (Slotted) - ..5 X 20 mm Lg,,Accessories,Legacy Brand
2366,BM0Z1J3,"Wheels 4"" rubber",,Caster Wheels,Legacy Brand
4339,BM1B2D6,Multistand Wire 16 Swg 0.5 Sq mm X 1 Core Black,,Specialty Cables,Legacy Brand
42269,BM9Q6G3,FRC Cable for Display (Processor Board to Display),,Office Supplies,Legacy Brand
36475,BM9M3E8,BULK MRO APPROVED Blower Coupling,,Fan and Blower Accessories,Legacy Brand
3063,BM0L8M3,"Steel Measuring Tape, 5 mtrs",,Measuring Tapes,Legacy Brand
21761,BM1G2E1,SUKAM 15 KVA ONLINE UPS,,Accessories,Legacy Brand
3699,BM1A7J1,Wrist Pad Gel Blk,,Accessories,Legacy Brand
2878,BM1A8Z8,"Washer - 3/8""",,Flat Washers,Legacy Brand
2951,BM1A8V5,503GT001 Series Immersion Suit S1-503GT001-Ylny- 3Xlxt - Training Suit,,Immersion Survival and Rescue Suits,Legacy Brand
3057,BM1A8J0,Canon Powershot Sx400 Is Point & Shoot Camera,,Cameras and Accessories,Legacy Brand
3064,BM0Z1F9,Part # RD2501 - BASTARD FILES,,Miscellaneous,Legacy Brand
40852,BM9X3L5,"Stool ( Pine wood structure, hand polish finish ) - Size : 1",,Stools,Legacy Brand
3096,BM1A7V3,"300005563 Gauge, Pressure",,Pressure Gauges,Legacy Brand
3097,BM1A7V2,"100051410 Gauge, Pressure",,Pressure Gauges,Legacy Brand
2965,BM1A8I6,"Supply Of Magnetic Actuators Cast Iron Body, Pn16,Dn40,Ac 24 V MXG461.40-20",,Power Systems and Components,Legacy Brand
39519,BMPK3V3,Unknown,,Bin Accessories,Legacy Brand
2247,BM1A5W2,170 Liters Refrigerator EBP183,,Accessories,Legacy Brand
2248,BM0Z1F3,Cylindrical Radius End (TCRB B2),,Accessories,Legacy Brand
2967,BM1A8W9,"Starter, Electric Motor, X000D_Type: Direct On Line, Power: 5.5 Kw,_X000D_Contact 100064550",,Miscellaneous Motors,Legacy Brand
2262,BM1A5S9,PTFE Rod 6mm Dia,,PTFE Tubing,Legacy Brand
2263,BM1A5T0,PTFE Rod 8mm Dia,,PTFE Tubing,Legacy Brand
2264,BM1A5T1,PTFE Rod 10mm Dia,,PTFE Tubing,Legacy Brand
2265,BM1A5T2,PTFE Rod 25mm Dia,,PTFE Tubing,Legacy Brand
2266,BM1A5S7,PG Threaded Nylon Cable Gland PG 13.5,,Wire Connectors,Legacy Brand
2270,BM1A5T7,"M. S Round Bar Dia "" 32, Length- 125 mm",,Accessories,Legacy Brand
2271,BM1A5T8,"M. S Flat W 65 mm, T-6 mm, Length 65 mm",,Flat Washers,Legacy Brand
2272,BM1A5T9,"M. S Flat W 65 mm, T-6 mm, Length 100 mm",,Flat Washers,Legacy Brand
2273,BM1A5U0,"M. S Flat W 30 mm, T-5 mm, Length 100 mm",,Flat Washers,Legacy Brand
2276,BM1A5U2,Silver Oak Wood,,Accessories,Legacy Brand
38247,BM9N2X5,"BULK MRO APPROVED Plastic Agro Net Garden Cloth, Shed 95%, Width 3 Mtr, Length 50 Mtr",,Abrasive Accessories,Legacy Brand
2968,BM1A8W8,"Starter, Electric Motor, X000D_Type: Direct On-Line, Voltage: 415 Vac,_X000D_Powe 100059727",,Voltage Converters,Legacy Brand
2969,BM1A8W7,"Starter, Electric Motor, X000D_Type: Direct On-Line, Current: 16 A, Power: 3.7 Kw 100098422",,Miscellaneous Motors,Legacy Brand
2342,BM0Z1G8,M.S racks and Interlinks for Commissioning of batteries,,Accessories,Legacy Brand
2340,BM0Z1G9,"Emerson Make Liebert 10 Kva Super 400D
True Online Double Conversion UPS With Inbuilt Isolation Tran",,UPS Systems,Legacy Brand
2341,BM0Z1E9,65 AH SMF batteries for 60 minutes & above back up,,Batteries,Legacy Brand
2347,BM1A5P3,PP Cable Tray For Wires Layout. Sizes 25*25 Long,,Wireway Trays,Legacy Brand
2365,BM0Z1J2,Locking clamps,,Miscellaneous Clamps,Legacy Brand
2373,BM0L8J3,Bottom stud with wire 1.5/440V,,Specialty Cables,Legacy Brand
2388,BM1A5J4,M8 SS Nut,,Miscellaneous Nuts,Legacy Brand
2434,BM1A5G7,Silicon Foam Separation Membrane- Hnbr,,Accessories,Legacy Brand
2435,BM1A5G8,Silicon Foam Separation Membrane- Epdm,,Accessories,Legacy Brand
2436,BM1A5G9,P Sensor Separation Membrane,,Sensors,Legacy Brand
3714,BM1A4O7,"Lock Nut, CAP224094",,Miscellaneous Nuts,Legacy Brand
38402,BM9N3L1,BULK MRO APPROVED Green Chief Dosa Tava,,Gifts,Legacy Brand
2448,BM1A5G1,"Washer, Flat, M5, Aluminum",,Flat Washers,Legacy Brand
2449,BM1A5G0,"Scr, Cap Hd, M5 X 20L, Aluminum",,Miscellaneous Screws,Legacy Brand
2465,BM1A5E4,"SS Helisolid Self Tapping Threaded Inserts, M4Xm7X8mml A040S",,Miscellaneous Thread Inserts,Legacy Brand
2470,BM1A5E9,"Transformer Laminated 50 Va Chasis Mount, (230Vac -> 24 Vac 2 Amps)",,Accessories,Legacy Brand
2471,BM1A5F0,Block Junction 100 Amp,,Accessories,Legacy Brand
40811,BM9W9W5,Model for EL Training-  6 No's,,Training,Legacy Brand
2953,BM1A8V3,503GT001 Series Immersion Suit S1-503GT001-Ylny- Xlt - Training Suit,,Immersion Survival and Rescue Suits,Legacy Brand
2975,BM1A8W1,"Cable, Electrical, X000D_Type, Multi Stranded,Flexible, X000D_Conductor Material 100002240",,Continous Flexing Cables,Legacy Brand
3000,BM1A8T9,Diving Regulator 1St Stage R-7,,Accessories,Legacy Brand
33081,BM9K2A4,BULK MRO APPROVED Certificate of Origin,,Accessories,Legacy Brand
2734,BM1A3N4,"Hl-5030 Omr , Product Code : Hl5 5417R",,Accessories,Legacy Brand
2735,BM1A8T3,Belt Tension Gauge - Without Calibration Certificate U-508,,Belt Accessories,Legacy Brand
2693,BM1A3T3,"Local With 2 Partitions, Nylon Carry Upto 15 Kg Load",,Accessories,Legacy Brand
2721,BM0Z1F6,"BAK- Compact "" Swiss Made Hot Air Blower "" Heavy Duty Industrial Quality
Continuous 24 hours operati",,Accessories,Legacy Brand
2722,BM1A3T9,Petri Dish Stand For 90mm 69101,,Dishes,Legacy Brand
2723,BM1A3T7,Petri Dish 90mm Dia,,Dishes,Legacy Brand
3230,BM1A7W7,"Short Hex Keys, Metric, 12 mm",,Hex and Torx Keys and Sets,Legacy Brand
2739,BM1A3U7,Chem Resist Glove Pvc 14 In L Red Pr 22KA63,,Cryogenic Gloves,Legacy Brand
2804,BM1A3S5,Cast Iron Body Dual Plate Check Valve Size 65 mm,,Ball Valves,Legacy Brand
3001,BM1A8T8,Diving Cylinder Neck Valve 1-Vlv-Rt,,Ball Valves,Legacy Brand
2819,BM0O4B1,Anemo Meter,,Air Velocity Meters and Anemometers,Legacy Brand
42115,BM9V8H2,CASTROL RUSTILO DW 250 HF,,Office Supplies,Legacy Brand
2820,BM0Z1I7,Lux Meter - BM0Z1I7,,Light Meters,Legacy Brand
2828,BM1A3M9,"Valve, Shutoff, Tubing Od 5/8 In, Solder V34202",,Ball Valves,Legacy Brand
38688,BM9N4E9,BULK MRO APPROVED Spring 3058 - KK33058,,Lock Washers,Legacy Brand
3006,BM0F7O3,"Part # J7290-4M - Proto 3/8"" Drive Hex Bit Impact Socket - 4 mm Make: PROTO",,Hand Impact Drivers,Legacy Brand
38692,BM9N4W5,BULK MRO APPROVED Pin 1263 - FF41263,,Pneumatic System Components,Legacy Brand
38695,BM9N5K2,MAX Bumper B for CN80 - CN31564,,Pneumatic System Components,Legacy Brand
3229,BM1A7W3,"Double Open Ended Ring Spanner, Size 30 X 32 mm",,Combination Wrenches,Legacy Brand
38704,BM9N4P2,BULK MRO APPROVED Piston Stop - CN37372,,Pneumatic System Components,Legacy Brand
3007,BM0F7O8,"Part # J72907/32 - Proto 3/8"" Drive Hex Bit Impact Socket - 7/32"" Make: PROTO",,Hand Impact Drivers,Legacy Brand
3008,BM0O4D2,Part # GBL800E - Air Blower Make:-Bosch,,Accessories,Legacy Brand
3099,BM1A7V0,"100077695 Gauge, Pressure",,Pressure Gauges,Legacy Brand
2955,BM1A8V1,503GT001 Series Immersion Suits1-503GT001-Ylny- Lr - Training Suit,,Immersion Survival and Rescue Suits,Legacy Brand
2871,BM1A3M8,Yamatake Make Limit Switch Micro Sl1-A Straight Roller,,Specialty Switches,Legacy Brand
2874,BM1A8Y4,"Ultra Sonic Table Top Cleaner, Tank Capacity, 26 Liters P2600D",,Accessories,Legacy Brand
2876,BM1A9A0,Set Screw (Grub) - 1/4-28 Unf-2B Threads,,Miscellaneous Screws,Legacy Brand
38786,BM9N5G7,"BULK MRO APPROVED 3 wheel Gas Cylinder Trolley, Front wheel 12 X 2""",,Cylinder Hand Truck,Legacy Brand
