created_at,order_number,sku,qty_ordered
"2018-06-07 11:26:13",10210344,BM9Q2P1,50.0000
"2018-06-07 11:26:13",10210344,BM9R9M3,50.0000
"2018-06-07 11:26:13",10210344,BM9Q8N2,10.0000
"2018-06-07 11:26:13",10210344,BM9S4U1,10.0000
"2018-06-07 11:42:17",10210346,BM0C9E2,2.0000
"2018-06-07 11:42:17",10210346,BM9K9M2,2.0000
"2018-06-07 11:42:17",10210346,BM9K9M3,12.0000
"2018-06-07 12:12:18",10210347,BM9L1W4,233.0000
"2018-06-07 12:12:18",10210347,BM9L9C5,15.0000
"2018-06-07 12:12:18",10210347,BM9L5D1,30.0000
"2018-06-07 12:12:18",10210347,BM9L9D1,10.0000
"2018-06-07 12:12:18",10210347,BM9L9D3,8.0000
"2018-06-07 12:12:18",10210347,BM9L3E5,12.0000
"2018-06-07 12:12:18",10210347,BM9T4K2,18.0000
"2018-06-07 12:12:18",10210347,BM9S3E5,10.0000
"2018-06-07 13:00:57",10210348,BM9P2M5,1.0000
"2018-06-07 13:00:57",10210348,BM9P2F8,20.0000
"2018-06-07 13:00:57",10210348,BM9P2N3,2000.0000
"2018-06-07 13:00:57",10210348,BM9P2J3,20.0000
"2018-06-07 13:00:57",10210348,BM9P3R1,12.0000
"2018-06-07 13:05:06",10910027,BM9N2L9,2.0000
"2018-06-08 06:45:38",10210350,BM9P2J3,50.0000
"2018-06-08 06:45:38",10210350,BM9P2N3,5000.0000
"2018-06-08 06:45:38",10210350,BM9P2F8,18.0000
"2018-06-08 06:45:38",10210350,BM9P2D7,6.0000
"2018-06-08 06:45:38",10210350,BM9P2E7,520.0000
"2018-06-08 06:39:42",10210349,BM9P4G9,2.0000
"2018-06-08 06:39:42",10210349,BM9P4G8,2.0000
"2018-06-08 07:54:25",10210351,BM9R3F1,1.0000
"2018-06-08 07:54:25",10210351,BM9K3V7,1.0000
"2018-06-08 07:54:25",10210351,BM9U5A1,1.0000
"2018-06-08 07:54:25",10210351,BM9Z4Z6,1.0000
"2018-06-08 07:54:25",10210351,BM9R5P3,1.0000
"2018-06-08 07:54:25",10210351,BM9W7V1,1.0000
"2018-06-08 07:54:25",10210351,BM1G0F0,5.0000
"2018-06-08 07:54:25",10210351,BM9V1R2,1.0000
"2018-06-08 07:54:25",10210351,BM9R3B7,10.0000
"2018-06-08 07:54:25",10210351,BM0W7G8,1.0000
"2018-06-08 07:32:26",10610117,BM9P4B9,25.0000
"2018-06-11 07:58:10",11210017,BM9X3M1,1.0000
"2018-06-11 07:58:10",11210017,BM9Y6U2,1.0000
"2018-06-11 06:57:41",10210354,BM9P4A7,1.0000
"2018-06-11 06:55:21",10210353,BM0C9E2,2.0000
"2018-06-11 06:55:21",10210353,BM9K9M2,2.0000
"2018-06-11 06:55:21",10210353,BM9K9M3,12.0000
"2018-06-11 07:14:14",10210355,BM9P4E9,5.0000
"2018-06-08 11:07:23",10610118,BM9M1U8,2.0000
"2018-06-08 11:07:23",10610118,BM9N5K5,2.0000
"2018-06-11 07:55:01",10210357,BM9P2A8,2.0000
"2018-06-11 07:55:01",10210357,BM9T8N2,2.0000
"2018-06-11 07:55:01",10210357,BM9P1W8,2.0000
"2018-06-11 07:55:01",10210357,BM9P1V7,2.0000
"2018-06-11 07:55:01",10210357,BM9P1Y5,2.0000
"2018-06-11 07:55:01",10210357,BM9P1L1,2.0000
"2018-06-11 07:55:01",10210357,BM9P2A3,2.0000
"2018-06-11 07:55:01",10210357,BM9P3G3,2.0000
"2018-06-11 07:55:01",10210357,BM9P1P6,2.0000
"2018-06-11 07:55:01",10210357,BM9P2C7,2.0000
"2018-06-11 07:55:01",10210357,BM9P2B5,2.0000
"2018-06-11 07:55:01",10210357,BM9P1T5,2.0000
"2018-06-11 07:55:01",10210357,BM9P1G8,2.0000
"2018-06-11 07:55:01",10210357,BM9X2P8,2.0000
"2018-06-11 07:55:01",10210357,BM9P1S9,2.0000
"2018-06-11 07:55:01",10210357,BM9P1T7,2.0000
"2018-06-11 07:55:01",10210357,BM9P1Y2,2.0000
"2018-06-11 07:55:01",10210357,BM9P1H4,2.0000
"2018-06-11 07:55:01",10210357,BM9P1K1,2.0000
"2018-06-11 07:55:01",10210357,BM9P1K8,2.0000
"2018-06-11 07:55:01",10210357,BM9P2B3,4.0000
"2018-06-11 07:55:01",10210357,BM9P1S6,4.0000
"2018-06-11 07:55:01",10210357,BM9P1P4,4.0000
"2018-06-11 07:55:01",10210357,BM9P1T3,2.0000
"2018-06-11 07:55:01",10210357,BM9P1D9,4.0000
"2018-06-11 07:55:01",10210357,BM9P1W5,2.0000
"2018-06-11 07:55:01",10210357,BM9P1Q8,4.0000
"2018-06-11 07:55:01",10210357,BM9X2N7,8.0000
"2018-06-11 07:55:01",10210357,BM9P2C2,2.0000
"2018-06-11 07:55:01",10210357,BM9P2B7,2.0000
"2018-06-11 07:55:01",10210357,BM9P1U7,2.0000
"2018-06-11 07:55:01",10210357,BM9P1Y1,2.0000
"2018-06-11 07:55:01",10210357,BM9P2A6,4.0000
"2018-06-11 07:55:01",10210357,BM9P3E6,4.0000
"2018-06-11 07:55:01",10210357,BM9P2D8,4.0000
"2018-06-11 07:55:01",10210357,BM9N9Y9,2.0000
"2018-06-11 07:55:01",10210357,BM9P2F1,2.0000
"2018-06-11 07:55:01",10210357,BM9P1P8,4.0000
"2018-06-11 07:55:01",10210357,BM9P1Y4,4.0000
"2018-06-11 07:55:01",10210357,BM9P1E1,4.0000
"2018-06-11 07:55:01",10210357,BM9P1P2,4.0000
"2018-06-11 07:55:01",10210357,BM9P1N5,4.0000
"2018-06-11 07:55:01",10210357,BM9P1Z8,4.0000
"2018-06-11 07:55:01",10210357,BM9P1V5,4.0000
"2018-06-11 07:55:01",10210357,BM9P1P9,4.0000
"2018-06-11 07:55:01",10210357,BM9P1Y6,4.0000
"2018-06-11 07:55:01",10210357,BM9P1Z2,2.0000
"2018-06-11 07:55:01",10210357,BM9P2C9,2.0000
"2018-06-11 07:55:01",10210357,BM9N9Z3,8.0000
"2018-06-11 07:55:01",10210357,BM9P1B3,4.0000
"2018-06-11 12:59:27",10610120,BM9P4S3,100.0000
"2018-06-11 07:51:36",10210356,BM9L3E9,30.0000
"2018-06-11 07:51:36",10210356,BM9M5V1,150.0000
"2018-06-11 07:51:36",10210356,BM9M1Y3,200.0000
"2018-06-11 07:51:36",10210356,BM9L6M2,10.0000
"2018-06-11 07:51:36",10210356,BM9L3E6,10.0000
"2018-06-11 07:51:36",10210356,BM9N1L7,6.0000
"2018-06-11 07:51:36",10210356,BM9K9F3,10.0000
"2018-06-11 07:51:36",10210356,BM9S3E5,20.0000
"2018-06-11 07:51:36",10210356,BM9T4K2,60.0000
"2018-06-11 07:51:36",10210356,BM9L3F2,50.0000
"2018-06-11 07:51:36",10210356,BM9L3E8,24.0000
"2018-06-11 07:51:36",10210356,BM9L3F3,18.0000
"2018-06-11 07:51:36",10210356,BM9L3F1,10.0000
"2018-06-11 07:51:36",10210356,BM9K9E3,60.0000
"2018-06-11 07:51:36",10210356,BM9L5C9,35.0000
"2018-06-11 07:51:36",10210356,BM9K9E6,40.0000
"2018-06-11 07:51:36",10210356,BM9X3N3,50.0000
"2018-06-11 10:59:53",10910029,BM9X8D6,53.0000
"2018-06-11 10:59:53",10910029,BM9X3B4,2.0000
"2018-06-11 10:59:53",10910029,BM00008,1.0000
"2018-06-11 08:01:15",11210018,BM9P4S8,2.0000
"2018-06-11 12:04:57",10210362,BM9Q5F1,10.0000
"2018-06-11 12:04:57",10210362,BM9S6W9,10.0000
"2018-06-11 13:01:00",10610121,BM9P4W9,50.0000
"2018-06-11 08:26:12",10210358,BM9K9F9,50.0000
"2018-06-11 08:26:12",10210358,BM9L3E5,35.0000
"2018-06-11 08:26:12",10210358,BM9K9E4,12.0000
"2018-06-11 08:26:12",10210358,BM9K9E5,40.0000
"2018-06-11 11:02:43",10910030,BM9X9H6,1.0000
"2018-06-11 11:02:43",10910030,BM9U6U9,1.0000
"2018-06-11 11:02:43",10910030,BM9R2L8,1.0000
"2018-06-11 11:02:43",10910030,BM9Y2N1,1.0000
"2018-06-11 11:02:43",10910030,BM9Z5Y7,1.0000
"2018-06-11 11:02:43",10910030,BM9W2K3,1.0000
"2018-06-11 09:08:59",10210360,BM9P4P3,1500.0000
"2018-06-11 12:16:21",10210365,BM9Q5C7,1.0000
"2018-06-11 12:16:21",10210365,BM9X6X3,1.0000
"2018-06-11 12:16:21",10210365,BM9T8Q7,1.0000
"2018-06-11 12:13:32",10210364,BM1H1C9,2.0000
"2018-06-11 12:13:32",10210364,BM1H1K4,2.0000
"2018-06-11 11:10:10",10910031,BM9T3N3,1.0000
"2018-06-11 11:10:10",10910031,BM9S4D7,1.0000
"2018-06-11 11:10:10",10910031,BM9S6J8,1.0000
"2018-06-11 11:10:10",10910031,BM9R7A1,2.0000
"2018-06-11 11:10:10",10910031,BM9P8R8,1.0000
"2018-06-11 11:10:10",10910031,BM9Y1E5,1.0000
"2018-06-11 12:02:52",10210361,BM9P4S5,10.0000
"2018-06-11 12:11:14",10210363,BM9W6A1,1.0000
"2018-06-13 09:44:33",10210374,BM9M9Q3,10.0000
"2018-06-11 12:09:16",10610119,BM9P4X6,18.0000
"2018-06-12 11:05:59",11210019,BM9V6C2,1.0000
"2018-06-13 10:51:14",10210379,BM9P4S2,1.0000
"2018-06-12 11:24:51",10210369,BM9P4Y6,4.0000
"2018-06-12 11:24:51",10210369,BM00008,1.0000
"2018-06-12 11:21:46",10210368,BM9X8T9,2.0000
"2018-06-12 11:21:46",10210368,BM9W2E1,16.0000
"2018-06-12 10:47:42",10610122,BM9Y8H4,5.0000
"2018-06-12 10:47:42",10610122,BM9Q5J2,1.0000
"2018-06-12 10:47:42",10610122,BM9Y2H1,1.0000
"2018-06-12 10:47:42",10610122,BM9X4P4,1.0000
"2018-06-12 10:47:42",10610122,BM9U6T3,1.0000
"2018-06-12 10:47:42",10610122,BM9S8X6,1.0000
"2018-06-12 10:47:42",10610122,BM00008,1.0000
"2018-06-12 11:04:27",10210367,BM9P4Z5,5.0000
"2018-06-12 11:02:44",10210366,BM9N2D4,1.0000
"2018-06-12 10:50:18",10610123,BM9X4X9,100.0000
"2018-06-12 10:50:18",10610123,BM9Z5T6,21.0000
"2018-06-12 10:50:18",10610123,BM9V8T3,1000.0000
"2018-06-12 10:50:18",10610123,BM9Y8Z4,50.0000
"2018-06-13 06:05:43",10210370,BM9K8G5,20.0000
"2018-06-13 06:05:43",10210370,BM00008,1.0000
"2018-06-12 12:47:19",10610125,BM0Z2C0,100.0000
"2018-06-12 12:47:19",10610125,BM9M4U2,200.0000
"2018-06-13 07:54:48",10210371,BM9P3Q5,2.0000
"2018-06-12 12:40:04",10610124,BM9F2V4,645.0000
"2018-06-12 12:36:22",10910032,BM9K5N6,3.0000
"2018-06-14 07:06:27",10610135,BM9P5A2,1.0000
"2018-06-12 12:50:18",10610126,BM9W5S3,50.0000
"2018-06-12 12:50:18",10610126,BM9U1S2,100.0000
"2018-06-13 05:54:16",10910033,BM9K5N6,10.0000
"2018-06-13 07:43:17",10610128,BM0Z8D0,25.0000
"2018-06-13 07:01:10",10610127,BM9N3E7,2.0000
"2018-06-13 07:01:10",10610127,BM9N3J5,1.0000
"2018-06-13 10:51:19",10210380,BM9P3K2,10.0000
"2018-06-13 07:54:42",10610129,BM9P5B1,3.0000
"2018-06-13 08:01:21",10210372,BM9P6M4,2.0000
"2018-06-13 08:01:21",10210372,BM9Y7P8,2.0000
"2018-06-13 10:17:10",10210375,BM9W5T8,46.0000
"2018-06-13 10:17:10",10210375,BM9P5B4,46.0000
"2018-06-13 10:37:32",10210378,BM9T5J2,1.0000
"2018-06-13 10:37:32",10210378,BM9X9D2,1.0000
"2018-06-13 10:51:32",10910035,BM9V4S2,8.0000
"2018-06-13 10:51:32",10910035,BM9Q8J8,10.0000
"2018-06-13 10:51:32",10910035,BM9S6V8,6.0000
"2018-06-13 10:51:32",10910035,BM9Z7G7,3.0000
"2018-06-13 10:51:32",10910035,BM9W7Q5,4.0000
"2018-06-13 10:51:32",10910035,BM9X4H5,2.0000
"2018-06-13 10:51:32",10910035,BM9Z5D4,3.0000
"2018-06-13 10:51:32",10910035,BM9W6T1,2.0000
"2018-06-13 10:51:32",10910035,BM9R4W1,2.0000
"2018-06-13 10:51:32",10910035,BM9P5M7,2.0000
"2018-06-13 10:51:32",10910035,BM9R3S5,1.0000
"2018-06-13 10:51:32",10910035,BM9Z7C2,2.0000
"2018-06-13 10:51:32",10910035,BM9T1G9,6.0000
"2018-06-13 10:51:32",10910035,BM9V2N9,2.0000
"2018-06-13 09:41:29",10210373,BM9P5B3,1.0000
"2018-06-13 10:33:10",10210377,BM9P5B5,2.0000
"2018-06-13 10:33:10",10210377,BM00008,1.0000
"2018-06-13 10:51:35",11210020,BM9L3E8,6.0000
"2018-06-13 10:51:35",11210020,BM9L1W9,30.0000
"2018-06-13 10:51:35",11210020,BM9U7N1,20.0000
"2018-06-13 10:51:35",11210020,BM9Y8M2,15.0000
"2018-06-13 10:51:35",11210020,BM9W8D9,18.0000
"2018-06-13 10:22:19",10910034,BM9K5N6,3.0000
"2018-06-13 10:17:47",10210376,BM9P5B3,1.0000
"2018-06-13 11:01:12",10610130,BM9E6X5,60.0000
"2018-06-13 11:01:12",10610130,BM9W5B4,40.0000
"2018-06-13 11:01:12",10610130,BM9V4K5,200.0000
"2018-06-13 11:01:12",10610130,BM9Z5N2,200.0000
"2018-06-13 11:01:12",10610130,BM9R1S1,60.0000
"2018-06-13 11:01:12",10610130,BM9T8J2,20.0000
"2018-06-13 11:01:12",10610130,BM9X5E5,20.0000
"2018-06-13 11:01:12",10610130,BM9W7H4,40.0000
"2018-06-29 14:04:18",10610131,BM9P4W1,30.0000
"2018-06-14 09:03:34",10210386,BM9Z9S8,2.0000
"2018-06-14 07:48:12",2000609,BM00041,8.0000
"2018-06-13 13:07:11",10610132,BM9P1J4,2300.0000
"2018-06-13 13:13:23",10610133,BM9Z4X4,600.0000
"2018-06-13 13:13:23",10610133,BM9T8R8,250.0000
"2018-06-13 13:13:23",10610133,BM9T4M4,50.0000
"2018-06-13 13:13:23",10610133,BM9Y9U1,500.0000
"2018-06-13 13:13:23",10610133,BM9Q6N5,150.0000
"2018-06-13 13:13:23",10610133,BM9P5B9,170.0000
"2018-06-13 13:21:31",10610134,BM9R2A2,3.0000
"2018-06-13 13:21:31",10610134,BM9R6N7,1.0000
"2018-06-13 13:21:31",10610134,BM9Q5U5,1.0000
"2018-06-13 13:21:31",10610134,BM9U2R6,1.0000
"2018-06-13 13:21:31",10610134,BM9X4K4,1.0000
"2018-06-13 13:21:31",10610134,BM9Z4M9,3.0000
"2018-06-13 13:21:31",10610134,BM9Z6V8,3.0000
"2018-06-13 13:21:31",10610134,BM9P2Y4,3.0000
"2018-06-13 13:21:31",10610134,BM9Z6Y7,1.0000
"2018-06-13 13:21:31",10610134,BM9Q9Z9,1.0000
"2018-06-13 13:21:31",10610134,BM9T4N1,1.0000
"2018-06-13 13:21:31",10610134,BM9V2A6,1.0000
"2018-06-13 13:21:31",10610134,BM9S9Y4,1.0000
"2018-06-13 13:21:31",10610134,BM9Z4U8,1.0000
"2018-06-13 13:21:31",10610134,BM9U6B3,3.0000
"2018-06-13 13:21:31",10610134,BM9W7U6,6.0000
"2018-06-13 13:21:31",10610134,BM9R8K3,3.0000
"2018-06-13 13:21:31",10610134,BM9R5V4,3.0000
"2018-06-13 13:21:31",10610134,BM9Z6Y3,12.0000
"2018-06-13 13:21:31",10610134,BM9P7R5,3.0000
"2018-06-13 13:21:31",10610134,BM9X5G5,7.0000
"2018-06-13 13:21:31",10610134,BM9U9F4,20.0000
"2018-06-13 13:21:31",10610134,BM9Q2D9,3.0000
"2018-06-13 13:21:31",10610134,BM9Z1X9,15.0000
"2018-06-13 13:21:31",10610134,BM9P5C8,30.0000
"2018-06-13 13:21:31",10610134,BM9S8U3,40.0000
"2018-06-13 13:21:31",10610134,BM9U7Z2,3.0000
"2018-06-13 13:21:31",10610134,BM9Z3S5,3.0000
"2018-06-13 13:21:31",10610134,BM9P3B2,1.0000
"2018-06-13 13:21:31",10610134,BM9P9Q3,1.0000
"2018-06-13 13:21:31",10610134,BM9Z7D1,14.0000
"2018-06-13 13:21:31",10610134,BM9P8W7,3.0000
"2018-06-13 13:21:31",10610134,BM9Q6Z8,3.0000
"2018-06-13 13:21:31",10610134,BM9R6A7,3.0000
"2018-06-14 08:46:48",10210383,BM9Z7A4,1.0000
"2018-06-14 08:46:48",10210383,BM9T6C9,2.0000
"2018-06-13 14:26:55",10210382,BM9X8T9,2.0000
"2018-06-13 14:26:55",10210382,BM9W2E1,16.0000
"2018-06-14 07:50:57",10610136,BM9R2A2,1.0000
"2018-06-14 07:50:57",10610136,BM9T4N1,1.0000
"2018-06-14 07:50:57",10610136,BM9Z4M9,1.0000
"2018-06-14 07:50:57",10610136,BM9Z6V8,1.0000
"2018-06-14 07:50:57",10610136,BM9P2Y4,1.0000
"2018-06-14 07:50:57",10610136,BM9Q5U5,1.0000
"2018-06-14 07:50:57",10610136,BM9P3C4,1.0000
"2018-06-14 07:50:57",10610136,BM9V2A6,1.0000
"2018-06-14 07:50:57",10610136,BM9U6B3,1.0000
"2018-06-14 07:50:57",10610136,BM9W7U6,2.0000
"2018-06-14 07:50:57",10610136,BM9R8K3,1.0000
"2018-06-14 07:50:57",10610136,BM9R5V4,1.0000
"2018-06-14 07:50:57",10610136,BM9Z6Y3,3.0000
"2018-06-14 07:50:57",10610136,BM9P7R5,1.0000
"2018-06-14 07:50:57",10610136,BM9X5G5,2.0000
"2018-06-14 07:50:57",10610136,BM9U9F4,8.0000
"2018-06-14 07:50:57",10610136,BM9Q2D9,1.0000
"2018-06-14 07:50:57",10610136,BM9P5C8,5.0000
"2018-06-14 07:50:57",10610136,BM9S8U3,10.0000
"2018-06-14 07:50:57",10610136,BM9Z1X9,5.0000
"2018-06-14 07:50:57",10610136,BM9U7Z2,1.0000
"2018-06-14 07:50:57",10610136,BM9S5F5,1.0000
"2018-06-14 07:50:57",10610136,BM9Z7D1,4.0000
"2018-06-14 07:50:57",10610136,BM9P8W7,1.0000
"2018-06-14 07:50:57",10610136,BM9Q6Z8,1.0000
"2018-06-14 07:50:57",10610136,BM9T4Y4,1.0000
"2018-06-14 09:00:39",10210385,BMD8V1A,2.0000
"2018-06-14 08:56:27",10210384,BM9P4B6,1.0000
"2018-06-14 08:53:26",10610137,BM9A6U8,100.0000
"2018-06-14 09:05:27",11210021,BM9P4V6,40.0000
"2018-06-14 11:17:45",10210388,BM9P1S2,1.0000
"2018-06-14 11:15:59",10210387,BM9P4T8,1.0000
"2018-06-14 11:15:59",10210387,BM00008,1.0000
"2018-06-14 12:31:02",10210389,BM9K3S4,6.0000
"2018-06-14 12:31:02",10210389,BM9E4U3,6.0000
"2018-06-14 12:31:02",10210389,BM9F8X7,2.0000
"2018-06-14 12:31:02",10210389,BM9K3S6,2.0000
"2018-06-14 12:31:02",10210389,BM9K3S7,2.0000
"2018-06-14 12:31:02",10210389,BM0H8D4,2.0000
"2018-06-14 12:31:02",10210389,BM9K3S9,5.0000
"2018-06-14 12:31:02",10210389,BMH6K0Q,1.0000
"2018-06-14 12:31:02",10210389,BM9K3T1,1.0000
"2018-06-14 12:31:02",10210389,BMA7Z4T,2.0000
"2018-06-14 12:31:02",10210389,BM9K3T2,3.0000
"2018-06-14 12:31:02",10210389,BM9K3T3,1.0000
"2018-06-14 12:31:02",10210389,BM9K3T4,5.0000
"2018-06-14 12:31:02",10210389,BM9K3T9,2.0000
"2018-06-14 12:31:02",10210389,BM9K3U1,1.0000
"2018-06-14 12:31:02",10210389,BM9K3U2,1.0000
"2018-06-14 12:31:02",10210389,BM9K3U3,1.0000
"2018-06-14 12:31:02",10210389,BM9K4U4,2.0000
"2018-06-14 12:31:02",10210389,BM9K3U4,2.0000
"2018-06-14 12:31:02",10210389,BM9N6N7,3.0000
"2018-06-14 12:31:02",10210389,BM9K3U5,2.0000
"2018-06-14 12:31:02",10210389,BM9K3U6,1.0000
"2018-06-14 12:31:02",10210389,BM9A2Z5,1.0000
"2018-06-14 12:31:02",10210389,BM9K3U7,1.0000
"2018-06-14 12:31:02",10210389,BM9K3U8,1.0000
"2018-06-14 12:31:02",10210389,BM9K3U9,1.0000
"2018-06-14 12:31:02",10210389,BM9N6A6,1.0000
"2018-06-14 12:31:02",10210389,BM0C3P4,5.0000
"2018-06-14 12:31:02",10210389,BM0C3R0,2.0000
"2018-06-14 12:31:02",10210389,BM0C0S9,2.0000
"2018-06-14 12:31:02",10210389,BM0C0S0,6.0000
"2018-06-14 12:31:02",10210389,BM0W7M3,2.0000
"2018-06-14 12:31:02",10210389,BM9K3V1,2.0000
"2018-06-14 12:31:02",10210389,BM9K3V2,2.0000
"2018-06-14 12:31:02",10210389,BM9C5X5,2.0000
"2018-06-14 12:31:02",10210389,BM1G1Q6,2.0000
"2018-06-14 12:31:02",10210389,BM9K3V3,2.0000
"2018-06-14 12:31:02",10210389,BM9K3V5,2.0000
"2018-06-14 12:31:02",10210389,BM9K3S8,10.0000
"2018-06-14 12:31:02",10210389,BM9K3V6,3.0000
"2018-06-14 12:31:02",10210389,BM9K3V7,1.0000
"2018-06-14 12:31:02",10210389,BM3B5K1,1.0000
"2018-06-14 12:31:02",10210389,BM9K3V8,1.0000
"2018-06-14 12:31:02",10210389,BM9H1G4,2.0000
"2018-06-14 12:31:02",10210389,BM9K3V9,2.0000
"2018-06-14 12:31:02",10210389,BM9N6R4,2.0000
"2018-06-14 12:31:02",10210389,BM0C1K6,2.0000
"2018-06-14 12:31:02",10210389,BM9K3W2,1.0000
"2018-06-14 12:31:02",10210389,BM9K3W1,1.0000
"2018-06-14 12:31:02",10210389,BM9K3W3,1.0000
"2018-06-14 12:31:02",10210389,BM9K3W6,2.0000
"2018-06-14 12:31:02",10210389,BM9K3W7,1.0000
"2018-06-14 12:31:02",10210389,BM9K3W8,3.0000
"2018-06-14 12:31:02",10210389,BM9N6S9,2.0000
"2018-06-14 12:31:02",10210389,BM0W7R7,1.0000
"2018-06-14 12:31:02",10210389,BM9K3W9,1.0000
"2018-06-14 12:31:02",10210389,BM9K3X1,6.0000
"2018-06-14 12:31:02",10210389,BM9K3X2,2.0000
"2018-06-14 12:31:02",10210389,BM9K3S5,2.0000
"2018-06-14 12:31:02",10210389,BM9P5Q1,2.0000
"2018-06-14 12:31:02",10210389,BM9P5P9,1.0000
"2018-06-15 08:25:18",10210391,BM9M8S1,1.0000
"2018-06-15 08:25:18",10210391,BM9M8S2,1.0000
"2018-06-15 08:25:18",10210391,BM9M8S3,1.0000
"2018-06-15 09:42:51",10210395,BM9M8U2,400.0000
"2018-06-14 14:10:45",10210390,BM9X8W3,10.0000
"2018-06-15 08:17:10",10610138,BM9T7H3,1.0000
"2018-06-15 08:17:10",10610138,BM9Y8E2,2.0000
"2018-06-15 08:17:10",10610138,BM9R8G6,2.0000
"2018-06-15 08:17:10",10610138,BM9S1L5,3.0000
"2018-06-15 08:17:10",10610138,BM9S6N8,2.0000
"2018-06-15 08:17:10",10610138,BM9W9F3,2.0000
"2018-06-15 08:17:10",10610138,BM9R8Y5,2.0000
"2018-06-15 08:17:10",10610138,BM9R2Z7,2.0000
"2018-06-15 08:17:10",10610138,BM9V7L4,2.0000
"2018-06-15 08:17:10",10610138,BM9X9G6,4.0000
"2018-06-15 08:17:10",10610138,BM9S5S4,2.0000
"2018-06-15 08:17:10",10610138,BM9T8H6,2.0000
"2018-06-15 08:17:10",10610138,BM9Y4D2,2.0000
"2018-06-16 07:11:42",10210402,BM9C9H6,10.0000
"2018-06-16 07:11:42",10210402,BM9C5K6,50.0000
"2018-06-16 07:11:42",10210402,BM9E8B8,5.0000
"2018-06-15 08:18:47",10910036,BM9P4T2,1.0000
"2018-06-15 08:32:16",10210392,BM9M3W9,1.0000
"2018-06-15 08:32:16",10210392,BM9M3X1,1.0000
"2018-06-15 08:32:16",10210392,BM9G9J9,1.0000
"2018-06-15 08:32:16",10210392,BM9G9K1,1.0000
"2018-06-15 08:32:16",10210392,BM00008,1.0000
"2018-06-15 09:38:02",10210393,BM9P4X2,100.0000
"2018-06-15 09:23:56",10610139,BM9S1N5,1.0000
"2018-06-15 09:23:56",10610139,BM9T5L7,1.0000
"2018-06-15 10:59:58",210200480,BM9W2P7,1.0000
"2018-06-15 10:59:58",210200480,BM9P5S6,1.0000
"2018-06-15 10:59:58",210200480,BM9R1M9,1.0000
"2018-06-15 10:59:58",210200480,BM9Y8E9,1.0000
"2018-06-15 13:08:06",10210398,BM9P4S7,1.0000
"2018-06-15 11:19:11",10210396,BM9P5D9,10.0000
"2018-06-15 11:19:11",10210396,BM9L2Z8,4.0000
"2018-06-15 13:19:07",10210400,BM9W2V5,1.0000
"2018-06-15 13:19:07",10210400,BM9P1U2,1.0000
"2018-06-15 13:19:07",10210400,BM9T9Y3,1.0000
"2018-06-15 13:19:07",10210400,BM9P1V4,1.0000
"2018-06-15 11:52:17",10610140,BM0Q9A6,10.0000
"2018-06-15 11:52:17",10610140,BM4K3F5,10.0000
"2018-06-15 11:52:17",10610140,BM4K3F6,10.0000
"2018-06-15 11:52:17",10610140,BM4K3F9,10.0000
"2018-06-15 11:52:17",10610140,BM4K3G1,10.0000
"2018-06-15 11:52:17",10610140,BM0C8X1,10.0000
"2018-06-15 11:52:17",10610140,BM0C8X4,10.0000
"2018-06-15 11:52:17",10610140,BM0C8X7,25.0000
"2018-06-15 11:52:17",10610140,BM0C8X8,10.0000
"2018-06-15 11:52:17",10610140,BM0C8X9,10.0000
"2018-06-15 11:52:17",10610140,BM4K3P2,10.0000
"2018-06-15 11:52:17",10610140,BM1A9V8,10.0000
"2018-06-15 11:52:17",10610140,BM0C7H7,10.0000
"2018-06-15 11:52:17",10610140,BM0C7I0,10.0000
"2018-06-15 11:52:17",10610140,BM0O7C6,10.0000
"2018-06-15 11:52:17",10610140,BM0C8U0,10.0000
"2018-06-15 11:52:17",10610140,BM4K4E7,30.0000
"2018-06-15 11:52:17",10610140,BM4K3X2,2.0000
"2018-06-15 11:52:17",10610140,BM0C7B3,4.0000
"2018-06-15 11:52:17",10610140,BM0Q8Y7,4.0000
"2018-06-15 11:52:17",10610140,BM0Q8Y9,2.0000
"2018-06-15 11:52:17",10610140,BM0C8I1,15.0000
"2018-06-15 11:52:17",10610140,BM0C8I3,15.0000
"2018-06-15 11:52:17",10610140,BM0C8I7,15.0000
"2018-06-15 11:52:17",10610140,BM0C8J0,15.0000
"2018-06-15 11:52:17",10610140,BM0C8J2,15.0000
"2018-06-15 11:52:17",10610140,BM4K3K1,15.0000
"2018-06-15 11:52:17",10610140,BM4K3K4,15.0000
"2018-06-15 11:52:17",10610140,BM0C9I8,15.0000
"2018-06-15 11:52:17",10610140,BM0C7I5,25.0000
"2018-06-15 11:52:17",10610140,BM0C7Q4,15.0000
"2018-06-15 11:52:17",10610140,BM0C7S3,10.0000
"2018-06-15 12:38:12",10210397,BM9P5D7,1.0000
"2018-06-15 12:38:12",10210397,BM9X5Z9,1.0000
"2018-06-15 12:38:12",10210397,BM9X3E2,1.0000
"2018-06-15 12:38:12",10210397,BM9X9P8,1.0000
"2018-06-15 12:38:12",10210397,BM9S2T1,2.0000
"2018-06-15 12:38:12",10210397,BM9Z9A1,2.0000
"2018-06-15 12:38:12",10210397,BM9Z7A4,2.0000
"2018-06-15 12:38:12",10210397,BM9T6C9,2.0000
"2018-06-15 12:38:12",10210397,BM9Q3N9,2.0000
"2018-06-15 12:38:12",10210397,BM9X5D3,1.0000
"2018-06-15 13:14:58",10210399,BM9M9R4,2.0000
