id,aliasname,address,sap_id,created_at,updated_at
1005,IGCAR,"Kalpakkam, Tamil Nadu, India 603 102",241,"2017-07-25 10:20:24","2018-05-08 10:49:02"
1006,Genpact,"Plot No: 22A&B, Oswal buildings, Udyog Vihar, Sector 18, Gurugram, Haryana 122015",271,"2017-07-27 06:08:13","2018-05-08 10:49:12"
1007,"Bennett Institute","Plot No 8-11, TechZone II, Greater Noida, Uttar Pradesh 201310",283,"2017-07-27 07:05:30","2018-05-08 10:49:16"
1008,"Sicim S.P.A","060005 Atyrau, Republic of Kazakhstan,
Industrial Base No.12, Karabatan Station Area",315,"2017-07-28 05:46:30","2018-05-08 10:49:23"
1009,"Biyani Paper Converters Pvt. Ltd.","Gat No. 311, Jaysingpur Shirol Road, Mouje Agar, Jaysingpur - 416101",,NULL,NULL
1010,"MNS Enterprises",,342,"1970-01-01 00:00:00","2018-05-08 10:49:30"
1011,"Defence Research & Development",,,NULL,NULL
1012,Cargill,"14th Floor, Building 9 A, DLF Cyber City, Phase-III, Gurugram, Haryana 122002",373,"2017-08-01 11:33:59","2018-09-01 10:50:46"
1013,"SOKTAS INDIA Pvt. Ltd.","Plot No: T-8 Five Star MIDC Kagal-Hatkanangale
Kolhapur, Maharashtra, INDIA.",,NULL,NULL
1014,"Mahindra Logistics Limited",,,NULL,NULL
1015,Blumenbecker,"S.No.297-299, Indo German Technology Park, Urawade, Pirangut Lavasa Road, Pune 412115. India.",487,"2017-08-11 05:14:31","2018-05-08 10:50:11"
1016,"M/s Max Automation.","8A-504, ASHOK NAGAR COMPLEX, NEAR DADLANI PARK, BALKUM, THANE WEST - 400608.",,NULL,NULL
1017,"AH Engineers","plot no. 699, Industrial Area,
phase -1, Chandigarh - 160002",531,"2017-08-14 07:28:07","2018-05-08 10:50:22"
1018,GlaxoSmithKline,"Patiala Road, Nabha , Punjab, INDIA - 147201",267,"2017-07-17 12:42:06","2018-05-08 10:49:11"
1019,"Sunrise Biscuit","Regd. Off-Pub- Boragaon,
PO-Gotanagar
Guwahati-781033",580,"2017-08-16 12:49:13","2018-05-08 10:50:37"
1020,Jubilant,"Swastik chambers, 5th floor,above ICICI Bank,sub plot no 14, office no 501 & 502 , cts no 15/14 , mouje erandwane off .karve road , Pune â€“ 411004",610,"2017-08-17 11:15:12","2018-05-08 10:50:43"
1021,MCMI,"Ravinder.SinghChana@mcmcg.com
28-P Sector - 44,
Gurgaon
Gurgaon, Haryana, 122002
India
T: 0124-4530300",,NULL,NULL
1022,Godrej,,397,"2017-08-19 09:53:26","2018-05-08 10:50:50"
1023,"Mohan Clothing",,507,"2017-07-17 12:42:06","2018-05-08 10:50:17"
1024,"Achintyo Engineering",,134,"2017-07-17 12:42:06","2018-05-08 10:48:30"
1025,"Island Star Mall",,1493,"2017-07-17 12:42:06","2018-05-08 11:00:51"
1026,"Mahabal Metals",,,"2017-07-17 12:42:06","2018-05-08 10:48:33"
1027,"Tirth Agro Tech",,1495,"2017-07-17 12:42:06","2018-05-08 11:00:55"
1028,Mott,,,NULL,NULL
1029,SIYARAM,,161,"2017-07-17 12:42:06","2018-05-08 10:48:39"
1030,SOKTAS,,172,"2017-07-17 12:42:06","2018-05-08 10:48:42"
1031,"HP International",,1499,"2017-07-17 12:42:06","2018-05-08 11:01:06"
1032,KPT,,,NULL,NULL
1033,"ACC India",,1501,"2017-07-17 12:42:06","2018-05-08 11:01:12"
1034,ISRO,,253,"2017-07-25 12:24:48","2018-05-08 10:49:08"
1035,"ISS Facility",,299,"2017-07-27 11:30:20","2018-05-08 10:49:19"
1036,"Biyani Paper",,328,"2017-07-28 10:45:52","2018-05-08 10:49:26"
1037,Parabia,,,NULL,NULL
1038,Kanodia,,,NULL,NULL
1039,Panacea,,,NULL,NULL
1040,Rexel,,,NULL,NULL
1041,"Asahi India Glass",,502,"2017-08-11 07:30:02","2018-06-22 11:24:20"
1042,Max,,,NULL,NULL
1043,AHENG,,,NULL,NULL
1044,Lotus,,,NULL,NULL
1045,"R P Polymers",,653,"2017-08-21 07:55:14","2018-05-08 10:50:56"
1046,P2,"Office: A-95, Sector-80, NOIDA-201305
Ph: 91-120-4247605 
Mob: +91-999-909-5697",,NULL,NULL
1047,MEDM," Shree Vallabh Estate Shed No 22, , Nr Uday Paper Mill, Shapar Veraval, Rajkot - 360002 Gujarat ",,NULL,NULL
1048,"Evergreen Sales",,678,"2017-08-21 10:23:29","2018-05-08 10:51:02"
1049,"Ashok Leyland","Plot No. 1,
MIDC Industrial Area,
Gadegaon Lakhani Taluk,
Bhandara - 441 904.",688,"2017-08-21 10:47:14","2018-05-08 10:51:05"
1050,"Bennett, Coleman and Co. Ltd.","7,BAHADUR SHAH ZAFAR MARG,
NEW DELHI - 110103",,NULL,NULL
1051,"CG Power","Power Transformers Division (T1)
Kanjur Marg (East), Mumbai 400 042",721,"2017-08-22 09:48:05","2018-05-08 10:51:15"
1052,Mylan,"Jai Pharma Limited
Brady House,2nd Floor, 12/14
Veer Nariman Road,fort
Mumbai - 400001",734,"2017-08-22 12:01:00","2018-05-08 10:51:18"
1053,"PGC Ltd.","Sector â€“5, DSIIDC Industrial Area, Bawana
Delhi -110 039",,NULL,NULL
1054,"PPC Ltd.","Sector â€“5, DSIIDC Industrial Area, Bawana
Delhi -110 039",,NULL,NULL
1055,"Satani Forge"," Plot No. G- 560,Road No.G-1 GIDC. Lodhika Industrial Estate, Kalawad Road, Metoda - 360021",754,"2017-08-23 08:54:38","2018-05-08 10:51:24"
1056,"Atulya Polypack","Plot No.2, Survey No.59, Para Pipliya,Nr. Cricket Stadium, Jamnagar Highway, Rajkot - 360006",767,"2017-08-23 08:59:33","2018-05-08 10:51:29"
1057,"OG Pvt Ltd."," 15,National House,
7th Floor,
27,Raghunath Dadaji street,
Fort,Mumbai 400 001.",,NULL,NULL
1058,"Shivani Power","603, Amba tower, Rohini sec- 9
New delhi-110085.",804,"2017-08-23 10:20:30","2018-05-08 10:51:40"
1059,LSH,"GF - 5, Blue Diamond Complex, 
Fatehgunj Road, Fatehgunj, 
Vadodara-390002 ",,NULL,NULL
1060,"DB Corp Ltd.","FC - 10 & 11, Film City, Sector 16A, Noida U.P.",816,"2017-08-23 11:01:49","2018-05-08 10:51:44"
1061,"DHR Holding India"," Art Guild House, Survey No 5 A,
New CTS 124 A of Village Kurla-Kirol, LBS Marg, Kurla, Mumbai-400070
 ",830,"2017-08-23 11:20:46","2018-05-08 10:51:48"
1062,"Shreem Electric","P.B. NO.:43, industrial Estate,
Jaysingpur-416144, ",841,"2017-08-24 06:09:33","2018-05-08 10:51:52"
1063,"KZSDUS Ltd.","Gat No 1124, Udgaon 
Tal.: Shirol
Dist: Kolhapur
",,NULL,NULL
1064,"Magicbricks Ltd.","Hayat Chambers, 2nd  floor, Primrose Road , Off M G Road ,
Bangalore â€“ 560025",,NULL,NULL
1065,"Supremex Equipments","Survey No.162, Plot No. 8/B,, Near Gulab Oil, S.I.D.C. Road, Veraval (Shapar), Dist. - Rajkot - 360024, Gujarat",190,"1970-01-01 00:00:00","2018-05-08 11:02:19"
1066,"Jyoti Cnc Automation","G-506 & 2839, Lodhika, G.I.D.C., Vill. Metoda, Dist: Rajkot-360 021 (INDIA).
",912,"2017-08-28 06:49:03","2018-05-08 10:52:11"
1067,Intricast,"25/28, Galaxy Ind. Estate,, 15 KM, Service Road, Shapar, Gujarat 360024",923,"2017-08-28 06:54:41","2018-05-08 10:52:14"
1068,"Dalmia Bharat Ltd.","C-3, Block C, Sector 3, Noida, Uttar Pradesh 201301
",935,"2017-08-28 07:50:36","2018-05-08 10:52:17"
1069,"SKC Group","Building No. 18, 2nd Floor, Sector 44, Gurugram, Haryana 122002",947,"2017-08-28 09:06:31","2018-05-08 10:52:20"
1070,"Sanmarg Projects","ATS Tower, Plot No. 16, Sector 135, Noida, Uttar Pradesh 201305",959,"2017-08-29 05:46:05","2018-05-08 10:52:22"
1071,"Bhavani Industries","F-1350, Ganjiwada main road, Behind PTC Ground, Rajkot, Gujarat - 360003",970,"2017-08-29 06:44:56","2018-05-08 10:52:25"
1072,AkzoNobel,"Plot 1/1, TTC Industrial Area, Thane Belapur Road, Kopar Khairane,
Navi Mumbai, Mumbai-400709",984,"2017-08-29 06:57:55","2018-05-08 10:52:29"
1073,Sodexo,"1st floor, Gemstar Commercial Complex,
Ramchandra Lane Extn., Kanchpada,
Malad (West), Mumbai 400 064",1000,"2017-08-29 07:42:33","2018-05-08 10:52:32"
1074,Abbott,"Plot No 901-B, GIDC, Jhagadia
Bharuch, Gujarat 393 110
India",1014,"2017-08-29 07:53:13","2018-05-08 10:52:36"
1075,SCWTT,"B/12 AMARKUNJ ESTATE OPP CMC ROAD ODHAV 
 AHMEDABAD -382415
",,NULL,NULL
1076,Britannia,,1027,"2017-08-31 10:05:41","2018-05-08 10:52:39"
1077,"Instakart Services","Plot No. 82A, Panchvati Building, Sector 18, Gurgaon, India, 122015",325,"2018-03-20 10:33:21","2018-05-08 10:49:26"
1078,"Sharda Motor","D-188, Okhla Industrial Area, Phase - I, New Delhi, Delhi 110020
",1052,"2017-09-01 06:14:59","2018-05-08 10:52:45"
1079,"MK LAI","12/1, Delhi-Mathura Road, Faridabad â€“ 121003 (HARYANA)",,NULL,NULL
1080,"THDC India","Bhagirathi Puram Tehri. Tehri Garhwal ( Uttrakahand 249001",1078,"2017-09-01 07:33:14","2018-05-08 10:52:51"
1081,Fernas,"DogukentBulvari,BirlikMah.
495.Sokak no:2 Cankaya/Ankara
Turkey-06550",1089,"2017-09-01 09:28:05","2018-06-04 11:08:08"
1082,"Gas Transmission","GTCL Head Office Bhaban (5th Floor)
Plot No : F-18/A
Sher-E-Bangla Nagar Administration Area
Agargaon, Dhaka-1207, Bangladesh.",1104,"2017-09-01 09:33:19","2018-05-08 10:52:57"
1083,"Technovative Eng","Perfect Electromech Solution Private Limited
1156, Sector - 17, Near Labour Chowk, 
Faridabad - Haryana 4004415
",1142,"2017-09-01 12:51:08","2018-05-08 10:53:07"
1084,"Gufic Ltd.",,1160,"2017-09-02 05:46:45","2018-05-08 10:53:10"
1085,"Max MRO","Hangar No. C1, Juhu Aerodrome,
Juhu, Mumbai 400 056 INDIA",1170,"2017-09-02 10:28:25","2018-05-08 10:53:13"
1089,"Visen Ltd.","501, Stanford, Plot No. 554,
Above Mahindra Showroom, 
Junction of S.V. Road & Juhu Lane,
Andheri ( West ), Mumbai - 400 058.India",,NULL,NULL
1090,"Max MRO India Pvt Ltd ",,,NULL,NULL
1091,"Scientific Corp.",,1209,"2017-09-04 08:53:08","2018-05-08 10:53:21"
1092,"Bharti Airtel",,1223,"1970-01-01 00:00:00","2018-09-04 10:52:36"
1093,"Shardul Amarchand Mangaldas & Co",,,NULL,NULL
1094,"Philips India Limited",,,NULL,NULL
1095,"SCIENTIFIC CORP",,,NULL,NULL
1096,"Aarti Industries",,1269,"2017-09-04 10:02:10","2018-05-08 10:53:37"
1101,Colgate,,1283,"2017-09-04 10:08:57","2018-05-08 10:53:39"
1102,"OIL INDIA LIMITED",,,NULL,NULL
1103,"Entrepreneurship Dev","O : Row House No: 29, Krishna Villa, Sector: 2A, Opposite Sector 2 
Municipal School, Koparkhairane, Navi Mumbai - 400709 (India)",1296,"2017-09-04 11:45:29","2018-05-08 10:53:43"
1104,InstaOffice,"S-2, 2nd floor, Okhla Phase-2. Delhi-110020",,NULL,NULL
1105,"Vasantdada ",,1303,"2017-09-04 14:56:54","2018-05-08 10:53:47"
1106,"Crazy Icecream",,1315,"2017-09-04 15:02:58","2018-05-08 10:53:49"
1107,"Paras Enterprises",,1322,"2017-09-04 15:06:40","2018-05-08 10:53:52"
1108,"IG Petrochemicals",,1335,"2017-09-05 05:56:49","2018-05-08 10:53:56"
1109,"Trichem Lifesciences",,1347,"2017-09-05 06:15:42","2018-05-08 10:54:00"
1110,"DHR HOLDING INDIA PRIVATE LIMITED",,,NULL,NULL
1111,"Croda India",,1505,"2017-09-05 06:50:06","2018-05-08 11:01:19"
1112,"Neutrik India Pvt Ltd ",,,NULL,NULL
1113,"ZCL Chemicals",,1508,"2017-09-05 09:33:38","2018-05-08 11:01:28"
1114,MPT,"Mumbai Port Trust
Bhandar Bhavan, Muzawar Pakhadi Road,
Mazagaon, Mumbai-400 010.
Tel.No. 91-22-66565656 Fax No.: 91-22-23776196  
",,NULL,NULL
1115,"Bayer CropScience",,1509,"2017-09-05 10:42:06","2018-05-08 11:01:32"
1142,Niman,"78-A, IInd Floor, Zamroodpur,
GK-1, New Delhi-110048",,NULL,NULL
1145,"Omya India",,1512,"2017-09-05 12:15:24","2018-05-08 11:01:41"
1167,"Rico Auto Industries",,138,"2017-09-05 12:35:42","2018-05-08 10:48:27"
1178,"Satyam Autocomponent",,147,"2017-09-05 12:40:45","2018-05-08 11:01:45"
1180,Delhivery,,1513,"2017-09-05 12:47:53","2018-09-07 12:05:49"
1181,"Central UP Gas",,1516,"2017-09-05 12:59:45","2018-05-08 11:01:55"
1182,"Tata Power DDL",,,NULL,NULL
1183,"NOCIL ",,,NULL,NULL
1184,"Chemco Plastic",,,"2017-09-06 07:21:26","2018-05-08 10:48:36"
1185,"VMC Steel",,162,"2017-09-06 08:11:31","2018-05-08 10:48:39"
1186,"Moon beverage ltd",,,NULL,NULL
1187,"River engineering pvt ltd ",,,NULL,NULL
1193,"AH ","Plot no. 699, Industrial Area, phase -1 Chandigarh,                                         Chandigarh, 160002 India",,NULL,NULL
1200,"Air Services India",,191,"2017-09-06 10:12:47","2018-05-08 11:02:23"
1202,"Continental Milkose",,1527,"2017-09-06 10:49:20","2018-05-08 11:02:27"
1203,Huntsman,,1528,"1970-01-01 00:00:00","2018-10-05 10:42:12"
1204,"RACL Gear tech",,,"2017-09-06 12:14:07","2018-05-08 10:48:50"
1205,"United Rubber ",,215,"2017-09-06 12:40:48","2018-05-08 10:48:56"
1206,"AKER SOLUTIONS",,240,"2017-09-06 13:26:58","2018-05-08 10:49:03"
1207,"Tulsi Engineering",":106, Orchid Plaza, Outside New Platform No. 1, Borivali West, Mumbai 400 092",1349,"2017-09-27 10:03:44","2018-05-08 10:54:02"
1208,"Victora Tool ","Sector-58, plot no-290,
                 Faridabad-121004 (Haryana)",268,"2017-09-07 10:56:51","2018-05-08 10:49:11"
1209,"RAI Ltd.","38 KM JAIPUR HIGHWAY
GURUGRAM-122001 HARYANA(INDIA)",,NULL,NULL
1210,JTC,"2375/c/2, Merrium Terrace,
Near Zakaria Masjid, 
Relief Road, Ahmedabad-380001",,NULL,NULL
1211,Panchal,"36 A, Industrial Area, N.I.T, Faridabad, Haryana 121001",,NULL,NULL
1212,"Western Coalfields",,293,"2018-03-20 05:39:11","2018-05-08 10:49:18"
1213,"Aim Filtertech","Gat No. 1264, Grampanchayat Property No. 921, Vadhu Bk, Pabal Road,
Near Koregaon Bhima, Tal: Shirur, District: Pune 412216, Maharashtra, INDIA",309,"2017-09-08 10:48:35","2018-05-08 10:49:21"
1214,MRH," Prakash Thakur(Director)
290, Lamington Road, Mumbai - 400007, Maharashtra, India",,NULL,NULL
1215,Dow,,317,"2017-09-11 05:28:42","2018-05-08 10:49:24"
1216,"Beam Spirits","Building No. 10C, DLF Cyber City Phase II, Gurgaon-122002, Haryana",346,"2017-09-11 10:08:30","2018-05-08 10:49:31"
1217,"Central Police Force","OFFICE OF THE DIGP,GROUP CENTRE, , Dist. â€“ Bhopal (M.P.) â€“ 462 045",359,"2017-09-11 10:31:02","2018-05-08 10:49:34"
1218,"SovereignTech Engg","A-515 TTC Industrial Area MIDC Mahape Navi Mumbai -400701",386,"2017-09-11 10:41:21","2018-05-08 10:49:43"
1219,"Talbros Automotive",,405,"2017-09-12 05:14:08","2018-05-08 10:49:48"
1220,"Pee Empro",,,NULL,NULL
1221,"E. C. Packtech",,432,"2017-09-12 05:20:43","2018-05-08 10:49:54"
1222,Gemco,,442,"2017-09-12 06:00:15","2018-05-08 10:49:59"
1223,"Hindustan Aeronautic",,1544,"2018-03-08 05:25:20","2018-05-08 11:03:22"
1224,"Apollo Pharmacy",,828,"2017-10-24 11:59:48","2018-05-08 10:51:48"
1225,B&V,,494,"2017-09-12 06:10:56","2018-05-08 10:50:13"
1226,"Intas Pharma",,524,"2017-09-12 06:17:04","2018-05-08 10:50:21"
1227,Mcleods,,,NULL,NULL
1228,Orient,,,NULL,NULL
1229,"Shivalik Prints",,565,"2017-09-12 07:09:26","2018-05-08 10:50:32"
1230,"Unipart Services",,575,"2017-09-12 07:11:20","2018-05-08 10:50:35"
1231,"Escorts Railway",,587,"2017-09-12 07:18:48","2018-05-08 10:50:39"
1232,"Astik Dyestuff",,608,"2017-09-12 07:20:37","2018-05-08 10:50:43"
1233,MAS,,,NULL,NULL
1234,"SHV Energy",,628,"2017-09-12 07:41:01","2018-05-08 10:50:49"
1235,"Industrial Metal Pow",,657,"2017-09-12 07:44:07","2018-05-08 10:50:59"
1236,"Seveillar Clinical"," Ranjangaon MIDC, Maharashtra 412220",713,"2017-09-12 11:20:37","2018-05-08 10:51:13"
1237,DRDO,"Government of India, Ministry of Defence,
Defence Research & Development Organization,
Terminal Ballistics Research Laboratory,
Sector-30, Chandigarh- 160030.",356,"1970-01-01 00:00:00","2018-05-08 10:49:36"
1238,BulkMRO.com,,726,"2017-09-13 04:20:08","2018-05-08 09:42:42"
1239,Sealands,"Plot No. 157, Block - A, Balaji Buildings, Opp. Schlumberger Asia Services Ltd., Vada Balaji Peta, Vakalapudi, KAKINADA - 533005, Andhra Pradesh, INDIA",738,"2017-09-13 05:36:31","2018-05-08 10:51:19"
1240,JINDAL,"Bakhtawar 229, B & C 12th Floor Nariman Point, Mumbai-400 021",135,"1970-01-01 00:00:00","2018-10-03 06:02:21"
1241,MECL,"Dr. Babasaheb Ambedkar, Bhawan Seminary Hills Nagpur 440006",,NULL,NULL
1242,"Cocretec Systems",,777,"2017-09-13 09:57:24","2018-05-08 10:51:30"
1243,Sanghvi,"45 , Mangaladas Road ,
Shreeji Bhuvan 
Opp. Vireshwar Hotel 
Lohar Chawl 
Mumbai : 400002",,NULL,NULL
1244,"Space App. Centre","Jodhpur Tekra, Ambawadi Vistar P.O.
                 Ahmedabad â€“ 380015",787,"2017-09-13 10:49:01","2018-05-08 10:51:33"
1245,"Subnil Packing","15, Mittal estate no. 6,
Andheri-Kurla road,
Marol, Andheri (East),
Mumbai - 400 059",796,"2017-09-13 11:42:06","2018-05-08 10:51:36"
1246,"Yogi Products","Vavdi Survey No. 20 Plot no. 26/2, Everest Ind. Area,
Gondal Road, Near Poonam Dumper, Rajkot
",820,"2017-09-14 05:30:45","2018-05-08 10:51:45"
1247,"Incedo Technology","Plot No.-248, Udyog- Vihar, Phase- 4, Gurugram, Haryana, 122015 ",833,"2017-09-14 06:11:11","2018-05-08 10:51:49"
1248,"Rk Infra",":C2 Madhu Vihar IP Extn Patparganj Delhi  ",847,"2017-09-14 06:36:34","2018-05-08 10:51:53"
1249,ASC," Chhatrapati Shivaji International Airport Approach Road, Sahar, Andheri East, Mumbai, Maharashtra 400099",,NULL,NULL
1250,"Ambassador Sky Chef","Chhatrapati Shivaji International Airport Approach Road, Sahar, Andheri East, Mumbai, Maharashtra 400099",858,"2017-09-14 06:48:54","2018-05-08 10:51:56"
1251,"Columbia Asia Hosp.","NH - 24, Hapur Road, Near Landcraft Golflinks, Ghaziabad â€“ 201002.",864,"2017-09-14 07:05:08","2018-05-08 10:51:59"
1252,"Al-Nasir Export","7-a/42, Wea, Western Chamber, Channa Market, Karol Bagh, New Delhi, Delhi 110005",872,"2017-09-14 09:46:05","2018-05-08 10:52:03"
1253,"Sanden Vikas India",,894,"2017-09-14 11:22:57","2018-05-08 10:52:08"
1254,"Kider ",,,NULL,NULL
1255,"Varad Plast",,921,"2017-09-14 11:28:52","2018-05-08 10:52:13"
1256,"Exotech Zanini",,952,"2017-09-14 11:52:02","2018-05-08 10:52:20"
1257,"Holm KK Extrusion",,962,"2017-09-14 11:54:38","2018-05-08 10:52:23"
1258,"Vedzen Enterprises",,973,"2017-09-14 12:22:51","2018-05-08 10:52:27"
1259,Fujifilm,,992,"2017-09-14 12:27:45","2018-05-08 10:52:29"
1260,"Amber Enterprise",,1004,"2017-09-14 12:35:40","2018-05-08 10:52:32"
1261,"Tryst Industries",,1013,"2017-09-14 12:40:20","2018-05-08 10:52:36"
1262,JVSE,"5L/43-44 N.I.T Faridabad",,NULL,NULL
1263,MKLIDE,"L2/ L, DELHI -MATH URA ROAD
FARIDABAD-121003 , HARYANA, INDIA
GST NO :06AA|CM4800H1ZO",,NULL,NULL
1264,DEFSYS,,1040,"2017-09-15 09:00:40","2018-05-08 10:52:43"
1265,"Mohan Meakin","Mohan Nagar Ghaziabad",1054,"2017-09-15 10:09:40","2018-05-08 10:52:46"
1266,"PO Ltd.",,,NULL,NULL
1267,Prasol,,1075,"2017-09-15 11:03:18","2018-05-08 10:52:52"
1268,"Ghatge Patil Indus","Uchgaon, Kolhapur, Maharashtra 416005",1091,"2017-09-15 12:09:29","2018-05-08 10:52:54"
1269,Loreal,,1102,"2017-09-15 12:20:36","2018-05-08 10:52:57"
1270,"Gabriel India",,1119,"2017-09-16 05:25:36","2018-05-08 10:53:01"
1271,Rehau,,,NULL,NULL
1272,MNGL,,,NULL,NULL
1273,Gearspect,,1155,"2017-09-16 05:35:36","2018-05-08 10:53:09"
1274,PAP,,,NULL,NULL
1275,"Vasundhara Food ",,1181,"2017-09-16 05:44:14","2018-05-08 10:53:15"
1276,Kasco,,1197,"2017-09-16 05:53:00","2018-05-08 10:53:18"
1277,"The Varma Pharmacy",,1212,"2017-09-16 05:55:08","2018-05-08 10:53:21"
1278,"Horse Power Feed",,1226,"2017-09-16 05:57:47","2018-05-08 10:53:24"
1279,Lokesh,,,NULL,NULL
1280,"Rubber Make",,1249,"2017-09-16 06:02:15","2018-05-08 10:53:30"
1281,"Shah Tools Centre",,1260,"2017-09-16 06:04:26","2018-05-08 10:53:34"
1282,FedEx,,,NULL,NULL
1283,"TechNova Imaging Sys",,1270,"2017-09-16 06:14:44","2018-05-08 10:53:37"
1284,Dorf-Ketal,,1529,"2017-09-16 06:17:24","2018-05-08 11:02:37"
1285,"Ashapura Aluminium",,1530,"2017-09-16 06:21:07","2018-05-08 11:02:43"
1286,"Indian Army",Palampur,1534,"2017-09-16 06:29:23","2018-05-08 11:02:53"
1287,"Demosha Chemicals","105-A, MITTAL TOWER, 210, NARIMAN POINT, MUMBAI 400021",1536,"2017-09-16 07:38:24","2018-05-08 11:02:57"
1288,"Gauri Polymers",,,"2017-09-16 09:01:57","2018-05-08 10:48:22"
1289,KF,,,NULL,NULL
1290,PE,,,NULL,NULL
1291,"Boxcare Packaging",,1537,"2017-09-16 09:14:41","2018-05-08 11:03:03"
1292,Oriental,,,NULL,NULL
1293,"Gannon Dunkerley",,1539,"2017-09-16 09:34:52","2018-05-08 11:03:08"
1294,"Wings Automobile",,1541,"2017-09-18 04:59:30","2018-05-08 11:03:13"
1295,"Gujarat Gas",,,"2017-09-18 05:04:23","2018-05-08 10:48:35"
1296,RI,,,NULL,NULL
1297,"G.N Altech",,,"2017-09-18 05:14:51","2018-05-08 10:48:48"
1298,"AETHER Engineering",,1543,"2017-09-18 05:17:48","2018-05-08 11:03:21"
1299,Chemprojects,,,"2017-09-18 05:19:39","2018-05-08 10:48:51"
1300,Aircel,,206,"2017-09-18 05:25:42","2018-05-08 10:48:55"
1301,"Air Liquide",,221,"2017-09-18 05:27:21","2018-05-08 10:48:59"
1302,KRR,,,NULL,NULL
1303,"Jayem Auto Industry",,248,"2017-09-18 05:33:01","2018-05-08 10:49:06"
1304,MC,,,NULL,NULL
1305,LSRSO,,,NULL,NULL
1306,"Vijay Techno",,304,"2017-09-18 05:42:52","2018-05-08 10:49:20"
1307,"Unique Precision ",,316,"2017-09-18 05:44:38","2018-05-08 10:49:24"
1308,"Shree Ganesh Stamp",,331,"2017-09-18 05:48:25","2018-05-08 10:49:27"
1309,"I-Tech Tools",,344,"2017-09-18 05:57:48","2018-05-08 10:49:31"
1310,NEDS,,,NULL,NULL
1311,"Bombay Fire Safety",,392,"2017-09-18 06:43:30","2018-05-08 10:49:43"
1312,Offshore,,,NULL,NULL
1313,"KI Pvt. Ltd.",,,NULL,NULL
1314,"Jagadamba Auto",,431,"2017-09-18 06:59:24","2018-05-08 10:49:55"
1315,Eternis,,445,"2017-09-18 07:02:20","2018-05-08 10:50:00"
1316,"AcuTech Solar",,464,"2017-09-18 07:10:02","2018-05-08 10:50:04"
1317,PYNA,,,NULL,NULL
1367,PDIL,,,NULL,NULL
1368,"Suncity Projects",,536,"2017-09-18 07:42:01","2018-05-08 10:50:24"
1369,Pidilite,,550,"2017-09-18 08:42:07","2018-05-08 10:50:28"
1370,Natural,,,NULL,NULL
1371,"Shriram Pistons",,578,"2017-09-18 08:50:52","2018-05-08 10:50:35"
1390,"Cello Electricals",,589,"2017-09-18 09:04:32","2018-05-08 10:50:39"
1391,Edelweiss,,604,"2017-09-18 09:08:44","2018-05-08 10:50:42"
1392,PMPL,,,NULL,NULL
1393,RG,,,NULL,NULL
1394,"Akshar Plastic Corp",,638,"2017-09-18 09:30:57","2018-05-08 10:50:53"
1395,KRI,"E/4, Nandjyot Industrial Estate, Safed Pool, Andheri - Kurla Road, Sakinaka, Mumbai, Maharashtra 400072",,NULL,NULL
1396,"Godavari Pipes",,665,"2017-09-18 10:00:32","2018-05-08 10:50:59"
1397,RP,,,NULL,NULL
1398,OIL,,,NULL,NULL
1399,"Uma Polymers",,711,"2017-09-18 11:10:14","2018-05-08 10:51:12"
1400,"Best Packaging",,723,"2017-09-18 11:11:30","2018-05-08 10:51:15"
1401,"Stypack Polyfoams",,868,"2017-11-20 11:22:36","2018-05-08 10:52:00"
1402,"Haier Appliances","Ranjangaon MIDC, Ranjangaon, Maharashtra 412220",744,"2017-09-18 11:39:57","2018-05-08 10:51:21"
1403,"Silverline Elec",,756,"2017-09-18 11:57:02","2018-05-08 10:51:26"
1404,NIL,,,NULL,NULL
1405,"Sapa Heat Transfer",,784,"2017-09-18 12:01:26","2018-05-08 10:51:32"
1406,"Gates India",,799,"2017-09-18 12:03:04","2018-05-08 10:51:37"
1407,"Dalmia Cements",,809,"2017-09-18 12:04:17","2018-05-08 10:51:42"
1408,"Studds Accessories",,824,"2017-09-18 12:05:31","2018-05-08 10:51:46"
1409,"Bhilosa Industries",,835,"2017-09-18 12:08:03","2018-05-08 10:51:49"
1410,"Bureau Veritas",,843,"2017-09-18 12:10:27","2018-05-08 10:51:52"
1411,"Sarang Agarwal",iNdia,855,"2017-09-18 12:35:04","2018-05-08 10:51:57"
1412,"Gayatri Engg-Robotic","Rajesh Kaul(Manager)
Kh No.857, Gali No.1, Banwari Nagar, Meerut Road, Hapur Road, Ghaziabad - 201001, Uttar Pradesh, India
Mobile:",867,"2017-09-19 05:22:16","2018-05-08 10:52:00"
1413,Mangalam,,,NULL,NULL
1414,KI,,,NULL,NULL
1415,"Ghanshyam Engg",,917,"2017-09-19 07:22:27","2018-05-08 10:52:13"
1416,"Hindusthan M-I Swaco",,930,"2017-09-19 07:41:19","2018-05-08 10:52:16"
1417,RBPL,,,NULL,NULL
1418,"Supreme Offshore",,964,"2017-09-19 07:45:25","2018-05-08 10:52:23"
1419,"Sanjay Technoplast",,971,"2017-09-19 07:48:07","2018-05-08 10:52:27"
1420,Kalyani,,,NULL,NULL
1421,Pepsico,,1024,"2017-09-19 09:15:15","2018-05-08 10:52:37"
1422,"Bombay Dyeing",,1035,"2017-09-19 09:35:21","2018-05-08 10:52:41"
1423,"Jakson and Co.",,1048,"2017-09-19 09:37:42","2018-05-08 10:52:44"
1424,Lona,,,NULL,NULL
