Inquiry Number,BM #,Description,SO #,Order Date,AR Invoice #,AR Invoice Date,Qty,Unit Price,Selling Price (as per SO / AR Invoice),Margin (in %),Tax Type,Tax Rate,Tax Amount,Gross Total Selling
11353,BM9J1L8,"NILKAMAL Dustbin, Capacity 660 Ltr",2000765-1,14-Sep-17,3000292,3-Oct-2017,5,258.82,1294.1,34%,CGST - SGST 28%,28%,362,1656
11417,BM9J1W6,"CAMLIN Paint Marker, Colour Green",2000771,14-Sep-17,3000271,26-Sep-2017,3,1056,3168,14%,CGST - SGST 12%,12%,380,3548
11492,BM0K8L3,"STANLEY MW408, Measuring Wheel, 318 mm/12\"" - 1-77-174",2000725,14-Sep-17,4000163,19-Sep-2017,20,52.3,1046,8%,CGST - SGST 18%,18%,188,1234
11492,BM0K8Y0,Packing and Freight,2000725,14-Sep-17,4000153,15-Sep-2017,200,34.2,6840,8%,CGST - SGST 5%,5%,342,7182
11492,BM0K9A4,SCREWDRIVER INSERT BIT 29PCS SET,2000725,14-Sep-17,4000178,26-Sep-2017,4,61.6,246.4,14%,CGST - SGST 18%,18%,44,291
11499,BM0C8U3,"Part # 70-965E - 23pc Comb Spanners Set(6-25,27,30,32mm) Make: Stanley",2001062,14-Sep-17,3000309,5-Oct-2017,1,462,462,15%,CGST - SGST 18%,18%,83,545
11499,BM1G1Q1,Packing and Freight,2001062,14-Sep-17,3000309,5-Oct-2017,1,449.56,449.56,13%,CGST - SGST 18%,18%,81,530
11511,BM9G9F5,"STANLEY Dynagrip Snap-Off Knife, Length 180 mm/7\"" - STHT10425-812",2000729,14-Sep-17,4000208,11-Oct-2017,6,4763,28578,3%,CGST - SGST 28%,28%,8002,36580
11517,BM0C7B3,Packing and Freight,2000730,14-Sep-17,247,14-Sep-2017,1,415.25,415.25,23%,IGST 18%,18%,75,490
11517,BM99999,"CRIMPING PLIER SET, 230mm-9 - PLIERS Model No 84-253-22",2000730,14-Sep-17,247,14-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11551,BM0K8J3,Packing and Freight,2000739,14-Sep-17,4000176,25-Sep-2017,400,16.6,6640,14%,CGST - SGST 18%,18%,1195,7835
11563,BM0K8J3,Screwdriver( set),2000749,14-Sep-17,4000177,25-Sep-2017,100,16.6,1660,14%,CGST - SGST 18%,18%,299,1959
11563,BM0K9D4,Packing and Freight,2000749,14-Sep-17,4000166,22-Sep-2017,2,528.7,1057.4,20%,CGST - SGST 5%,5%,53,1110
11563,BM0K9Y7,"STANLEY Dynagrip Snap-Off Knife, Length 180 mm/7\"" - STHT10425-812",2000749,14-Sep-17,4000170,22-Sep-2017,50,15.1,755,23%,CGST - SGST 18%,18%,136,891
11563,BM0K9Z0,Packing and Freight,2000749,14-Sep-17,4000170,22-Sep-2017,50,12.9,645,18%,CGST - SGST 18%,18%,116,761
11610,BM0K8V4,"STANLEY MW408, Measuring Wheel, 318 mm/12\"" - 1-77-174",2000767,14-Sep-17,4000162,18-Sep-2017,50,221.35,11067.5,3%,CGST - SGST 28%,28%,3099,14166
11612,BM0K8V4,Packing and Freight,2000768,14-Sep-17,4000161,18-Sep-2017,24,221.35,5312.4,3%,CGST - SGST 28%,28%,1487,6800
9828,BM9F3D9,"Part # 84-110-23 - PLIER GROOVE JOINT, 254mm-10 Make: Stanley",2000795,15-Sep-17,3000264,25-Sep-2017,1,50422,50422,12%,IGST 28%,28%,14118,64540
10928,BM9H5L2,Packing and Freight,2001056,15-Sep-17,4000235,26-Oct-2017,4,3466,13864,45%,CGST - SGST 18%,18%,2496,16360
11052,BM9C7V6,Service Charges for Break fix Bank Of Baroda Workstation,2000753,15-Sep-17,4000270,6-Nov-2017,10,3710,37100,6%,CGST + SGST 28%,28%,10388,47488
11351,BM9C4L6,Service Charges for Break fix HDFC Workstation,2000799,15-Sep-17,6000018,9-Oct-2017,1,1695,1695,-160%,IGST 18%,18%,305,2000
11351,BM9J1W8,Service Charges for Break fix HSBC Workstation,2000799,15-Sep-17,6000018,9-Oct-2017,4,18824,75296,21%,IGST 18%,18%,13553,88849
11494,BM9J1W2,Service Charges for Break fix Standard Chartered Workstation,2000834,15-Sep-17,3000243,19-Sep-2017,100,55,5500,23%,IGST 12%,12%,660,6160
11547,BM0C7Q0,Service Charges for Break fix State Bank Of India Workstation,2000735,15-Sep-17,269,15-Sep-2017,1,2203,2203,15%,IGST 18%,18%,397,2600
11547,BM99999,Service Charges for Break fix Union Bank Of India Workstation,2000735,15-Sep-17,269,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11548,BM0C7U5,Service Charges for Break fix Bank Of India Workstation,2000736,15-Sep-17,268,15-Sep-2017,1,230.51,230.51,16%,IGST 18%,18%,41,272
11548,BM0C8W6,Service Charges for Break fix Canara Bank Workstation,2000736,15-Sep-17,268,15-Sep-2017,1,2034,2034,35%,IGST 18%,18%,366,2400
11548,BM99999,Warehousing Charges,2000736,15-Sep-17,268,15-Sep-2017,2,106.78,213.56,11%,IGST 18%,18%,38,252
11554,BM0Q8Y4,"HACKSAW-JNR, 150mm-6 BLADE, LEN 254mm-10",2000740,15-Sep-17,274,15-Sep-2017,1,291.53,291.53,13%,IGST 18%,18%,52,344
11554,BM99999,Packing and Freight,2000740,15-Sep-17,274,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11555,BM0C7B3,"Screwdriver multi bit ratcheting-10pcs. 1 and 2 point phillips/pozidrive/robertson, 5&6mm,slotted,T10 & T15 torx",2000741,15-Sep-17,275,15-Sep-2017,1,415.25,415.25,23%,IGST 18%,18%,75,490
11555,BM99999,Packing and Freight,2000741,15-Sep-17,275,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11557,BM0Q8Y4,"STANLEY 1320W Tile Cutter, 125 mm - STSP125-IN-BM3U7A3",2000744,15-Sep-17,272,15-Sep-2017,1,291.53,291.53,13%,IGST 18%,18%,52,344
11557,BM99999,Packing and Freight,2000744,15-Sep-17,272,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11558,BM0O6H8,"Screwdriver multi bit ratcheting-10pcs. 1 and 2 point phillips/pozidrive/robertson, 5&6mm,slotted,T10 & T15 torx",2000742,15-Sep-17,277,15-Sep-2017,1,566.1,566.1,-1%,IGST 18%,18%,102,668
11558,BM99999,Packing and Freight,2000742,15-Sep-17,277,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11560,BM0Q8Y4,"STANLEY Tough Case Tape, Width 19 mm, Length 5 Mtr - STHT36067-812-BM0Q8X8",2000743,15-Sep-17,273,15-Sep-2017,1,291.53,291.53,13%,IGST 18%,18%,52,344
11560,BM99999,Packing and Freight,2000743,15-Sep-17,273,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11561,BM0C7Q0,SCREWDRIVER INSERT BIT 29PCS SET,2000745,15-Sep-17,278,15-Sep-2017,1,2203,2203,15%,IGST 18%,18%,397,2600
11561,BM99999,Packing and Freight,2000745,15-Sep-17,278,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11562,BM0C7T2,SCREWDRIVER INSERT BIT 29PCS SET,2000748,15-Sep-17,276,15-Sep-2017,1,317.8,317.8,26%,IGST 18%,18%,57,375
11562,BM99999,"Screwdriver multi bit ratcheting-10pcs. 1 and 2 point phillips/pozidrive/robertson, 5&6mm,slotted,T10 & T15 torx",2000748,15-Sep-17,276,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11568,BM9D3Y1,Packing and Freight,2000760,15-Sep-17,3000237,15-Sep-2017,8,3844,30752,100%,CGST - SGST 18%,18%,5535,36287
11568,BM9D3Y2,coverall/Boiler Suit,2000760,15-Sep-17,3000237,15-Sep-2017,8,3844,30752,100%,CGST - SGST 18%,18%,5535,36287
11568,BM9D3Y3,Caps with Company Name and Logo,2000760,15-Sep-17,3000237,15-Sep-2017,6,3844,23064,100%,CGST - SGST 18%,18%,4152,27216
11568,BM9D3Y4,"HP Laser Toner Cartridge, Colour Black - 88A",2000760,15-Sep-17,3000237,15-Sep-2017,18,3844,69192,100%,CGST - SGST 18%,18%,12455,81647
11568,BM9D3Y5,"Extension Board, Current Rating 5A",2000760,15-Sep-17,3000237,15-Sep-2017,20,3844,76880,100%,CGST - SGST 18%,18%,13838,90718
11568,BM9D3Y7,"Extension Board, Current Rating 15A",2000760,15-Sep-17,3000237,15-Sep-2017,10,3844,38440,100%,CGST - SGST 18%,18%,6919,45359
11568,BM9D3Y8,Soft Board,2000760,15-Sep-17,3000237,15-Sep-2017,4,3844,15376,100%,CGST - SGST 18%,18%,2768,18144
11568,BM9D3Y9,16PCS CUSHION GRIP SCREWDRIVER SET,2000760,15-Sep-17,3000237,15-Sep-2017,8,3844,30752,100%,CGST - SGST 18%,18%,5535,36287
11568,BM9D3Z1,Packing and Freight,2000760,15-Sep-17,3000237,15-Sep-2017,2,35240,70480,100%,CGST - SGST 18%,18%,12686,83166
11570,BM0C7I3,Screwdriver( set),2000754,15-Sep-17,279,15-Sep-2017,1,237.28,237.28,7%,CGST - SGST 18%,18%,43,280
11570,BM99999,"STANLEY Dynagrip Snap-Off Knife, Length 180 mm/7\"" - STHT10425-812",2000754,15-Sep-17,279,15-Sep-2017,1,106.78,106.78,11%,CGST - SGST 18%,18%,19,126
11572,BM0C7U8,Packing and Freight,2000755,15-Sep-17,280,15-Sep-2017,1,513.56,513.56,8%,IGST 18%,18%,92,606
11572,BM99999,"5 TRAY DOUBLE HANDLE CANTILEVER TOOL BOX,",2000755,15-Sep-17,280,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11574,BM3U7A3,Packing and Freight,2000756,15-Sep-17,281,15-Sep-2017,1,2881,2881,18%,IGST 18%,18%,519,3400
11574,BM99999,Level sensor 60 cm magnet base,2000756,15-Sep-17,281,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11575,BM0C7U8,Packing and Freight,2000757,15-Sep-17,282,15-Sep-2017,1,513.56,513.56,8%,IGST 18%,18%,92,606
11575,BM99999,SCREWDRIVER INSERT BIT 29PCS SET,2000757,15-Sep-17,282,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11578,BM0Q8X8,Packing and Freight,2000759,15-Sep-17,283,15-Sep-2017,1,126.27,126.27,-35%,IGST 18%,18%,23,149
11578,BM99999,"STANLEY Dynagrip Snap-Off Knife, Length 180 mm/7\"" - STHT10425-812",2000759,15-Sep-17,283,15-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11581,BM0C7U5,Packing and Freight,2000761,15-Sep-17,284,15-Sep-2017,1,230.5,230.5,16%,CGST - SGST 18%,18%,41,272
11581,BM99999,Part # 54-105 - Camp Axe Steel Shaft 560gms-20 Make: Stanley,2000761,15-Sep-17,284,15-Sep-2017,1,106.78,106.78,11%,CGST - SGST 18%,18%,19,126
11584,BM0C7U5,RUBBER MALLET HAmmMER 680GM-24 - STRIKING TOOLS,2000762,15-Sep-17,285,15-Sep-2017,1,230.51,230.51,16%,IGST 18%,18%,41,272
11584,BM0C7U8,"Part # 70-965E - 23pc Comb Spanners Set(6-25,27,30,32mm) Make: Stanley",2000762,15-Sep-17,285,15-Sep-2017,1,559.32,559.32,15%,IGST 18%,18%,101,660
11584,BM99999,"5 TRAY DOUBLE HANDLE CANTILEVER TOOL BOX,",2000762,15-Sep-17,285,15-Sep-2017,2,106.78,213.56,11%,IGST 18%,18%,38,252
10083,BM1A8O8,Packing and Freight,2000823,16-Sep-17,3000568,8-Dec-2017,120,1049.47,"1,25,936.40",1%,CGST + SGST 5%,5%,6297,"1,32,233"
10083,BM9J2B4,Screwdriver( set),2000823,16-Sep-17,3000568,8-Dec-2017,300,81.05,24315,3%,CGST + SGST 18%,18%,4377,28692
10896,BM9H5Q3,Packing and Freight,2000779,16-Sep-17,3000265,25-Sep-2017,1,3700,3700,23%,IGST 18%,18%,666,4366
10896,BM9H5Q4,SCREWDRIVER INSERT BIT 29PCS SET,2000779,16-Sep-17,3000265,25-Sep-2017,20,224,4480,20%,IGST 18%,18%,806,5286
10896,BM9H5Q5,Packing and Freight,2000779,16-Sep-17,3000265,25-Sep-2017,6,445,2670,33%,IGST 28%,28%,748,3418
10896,BM9H5Q6,"STANLEY Plier Diagonal Cutting, 152mm/6 - STHT84105-8",2000779,16-Sep-17,3000265,25-Sep-2017,2,1947,3894,65%,IGST 18%,18%,701,4595
11611,BM0C7U9,Packing and Freight,2000766,16-Sep-17,299,16-Sep-2017,1,2119,2119,28%,IGST 18%,18%,381,2500
11611,BM99999,"Screwdriver multi bit ratcheting-10pcs. 1 and 2 point phillips/pozidrive/robertson, 5&6mm,slotted,T10 & T15 torx",2000766,16-Sep-17,299,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11614,BM0O6H8,Packing and Freight,2000769,16-Sep-17,302,16-Sep-2017,1,635.59,635.59,10%,IGST 18%,18%,114,750
11614,BM0Q8Y4,"Screwdriver multi bit ratcheting-10pcs. 1 and 2 point phillips/pozidrive/robertson, 5&6mm,slotted,T10 & T15 torx",2000769,16-Sep-17,302,16-Sep-2017,1,338.98,338.98,25%,IGST 18%,18%,61,400
11614,BM99999,Part # 66-052 - SCREWDRIVER SET PRECISION BI-MATERIAL Make: Stanley,2000769,16-Sep-17,302,16-Sep-2017,2,106.78,213.56,11%,IGST 18%,18%,38,252
11615,BM1G0E9,Packing and Freight,2000770,16-Sep-17,301,16-Sep-2017,1,2392,2392,34%,IGST 18%,18%,431,2823
11615,BM99999,"CRIMPING PLIER SET, 230mm-9 - PLIERS Model No 84-253-22",2000770,16-Sep-17,301,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11617,BM0Q8Y7,Packing and Freight,2000772,16-Sep-17,300,16-Sep-2017,1,995.76,995.76,49%,IGST 18%,18%,179,1175
11617,BM99999,"CRIMPING PLIER SET, 230mm-9 - PLIERS Model No 84-253-22",2000772,16-Sep-17,300,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11618,BM0C7U5,Packing and Freight,2000773,16-Sep-17,298,16-Sep-2017,1,230.51,230.51,16%,IGST 18%,18%,41,272
11618,BM99999,"CRIMPING PLIER SET, 230mm-9 - PLIERS Model No 84-253-22",2000773,16-Sep-17,298,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11620,BM0Q8Y4,Packing and Freight,2000774,16-Sep-17,295,16-Sep-2017,1,338.98,338.98,25%,IGST 18%,18%,61,400
11620,BM99999,16PCS CUSHION GRIP SCREWDRIVER SET,2000774,16-Sep-17,295,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11622,BM0C7F8,Packing and Freight,2000775,16-Sep-17,294,16-Sep-2017,1,423.73,423.73,33%,IGST 18%,18%,76,500
11622,BM0C7H1,Part # 66-052 - SCREWDRIVER SET PRECISION BI-MATERIAL Make: Stanley,2000775,16-Sep-17,294,16-Sep-2017,1,203.39,203.39,10%,IGST 18%,18%,37,240
11622,BM0C8W6,Packing and Freight,2000775,16-Sep-17,294,16-Sep-2017,1,2034,2034,35%,IGST 18%,18%,366,2400
11622,BM1G0E9,Part # 51-159 - Wood Handle Nail Hammer 450gms-16 Make: Stanley,2000775,16-Sep-17,294,16-Sep-2017,1,2392,2392,34%,IGST 18%,18%,431,2823
11622,BM99999,Packing and Freight,2000775,16-Sep-17,294,16-Sep-2017,4,106.78,427.12,11%,IGST 18%,18%,77,504
11623,BM0O6H8,"LG Noble Steel Refrigerator, Capacity 470Ltr - GLT-522 GNSL",2000776,16-Sep-17,297,16-Sep-2017,1,635.59,635.59,10%,IGST 18%,18%,114,750
11623,BM99999,"STANLEY 3/4\"" Square Drive Standard Socket 12 Point, 27 mm - STMT89627-8B-12",2000776,16-Sep-17,297,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11629,BM0C7U5,"STANLEY Combination Spanner, Size 24 mm - 70-954E",2000777,16-Sep-17,292,16-Sep-2017,1,230.51,230.51,16%,IGST 18%,18%,41,272
11629,BM99999,"3/4\"" Square drive Torque wrench 200-810 NM , Length - 1181 mm",2000777,16-Sep-17,292,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11631,BM1F9Z5,"Hydraulic Single acting Hollow RamJack, Plain Ram, Spring Return.Capacity 60 Ton X 100 mm",2000778,16-Sep-17,296,16-Sep-2017,1,211.87,211.87,16%,IGST 18%,18%,38,250
11631,BM99999,"Hydraulic Single acting Hollow RamJack, Plain Ram, Spring Return.Capacity 60 Ton X 150 mm",2000778,16-Sep-17,296,16-Sep-2017,1,106.78,106.78,11%,IGST 18%,18%,19,126
11634,BM0C7U8,"Hydraulic Single acting Hollow RamJack, Plain Ram, Spring Return.Capacity 30 Ton X 150 mm",2000780,16-Sep-17,290,16-Sep-2017,1,559.32,559.32,15%,IGST 18%,18%,101,660
