legacy_id,payment_id,order_legacy_id,payment_method,amount_received,amount_left,payment_due_date,payment_received_date,entry_date,comments,invoice_legacy_id,remote_reference,followup_date,payment_currency,tally_remote_uid,currency_rate
219,200377,1929,banktransfer,40800.00,0.00,NULL,NULL,2017-08-11,NULL,1497,NULL,NULL,0,NULL,1.0000
220,200341,1892,,113022.11,0.00,NULL,2017-07-20,2017-08-11,NULL,1498,,NULL,0,NULL,1.0000
221,200068,1629,,1.00,0.00,NULL,2017-11-30,2017-08-11,NULL,1499,1,NULL,0,,1.0000
222,200383,1934,banktransfer,462.00,0.00,NULL,NULL,2017-08-11,NULL,1500,NULL,NULL,0,NULL,1.0000
223,200383,1934,banktransfer,1680.00,0.00,NULL,NULL,2017-08-11,NULL,1501,NULL,NULL,0,NULL,1.0000
224,200349,1901,banktransfer,6416.00,0.00,NULL,NULL,2017-08-11,NULL,1502,NULL,NULL,0,NULL,1.0000
225,200255,1806,banktransfer,21392.00,0.00,NULL,NULL,2017-08-11,NULL,1503,NULL,NULL,0,NULL,1.0000
226,200351,1903,banktransfer,70180.00,0.00,NULL,NULL,2017-08-11,NULL,1505,NULL,NULL,0,NULL,1.0000
227,200258,1809,banktransfer,264326.00,0.00,NULL,NULL,2017-08-11,NULL,1506,NULL,NULL,0,NULL,1.0000
228,200380,1931,banktransfer,1001.00,0.00,NULL,NULL,2017-08-11,NULL,1507,NULL,NULL,0,NULL,1.0000
229,200357,1909,banktransfer,3165.00,0.00,NULL,NULL,2017-08-11,NULL,1508,NULL,NULL,0,NULL,1.0000
230,200390,1941,banktransfer,28938.00,0.00,NULL,NULL,2017-08-11,NULL,1509,NULL,NULL,0,NULL,1.0000
231,200305,1856,banktransfer,834.00,0.00,NULL,NULL,2017-08-11,NULL,1510,NULL,NULL,0,NULL,1.0000
232,200396,1946,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1511,NULL,NULL,0,NULL,1.0000
233,200019,1581,banktransfer,17706.00,0.00,NULL,NULL,2017-08-11,NULL,1512,NULL,NULL,0,NULL,1.0000
234,200407,1957,banktransfer,23835.00,0.00,NULL,NULL,2017-08-11,NULL,1513,NULL,NULL,0,NULL,1.0000
235,200346,1898,,8865.77,0.00,NULL,2018-11-30,2017-08-11,NULL,1514,,NULL,0,,1.0000
236,100001124,1215,banktransfer,32283.00,0.00,NULL,NULL,2017-08-11,NULL,1515,NULL,NULL,0,NULL,1.0000
237,200325,1877,banktransfer,28802.00,0.00,NULL,NULL,2017-08-11,NULL,1516,NULL,NULL,0,NULL,1.0000
238,200437,1987,banktransfer,17229.00,0.00,NULL,NULL,2017-08-11,NULL,1544,NULL,NULL,0,NULL,1.0000
239,200323,1875,banktransfer,16582.00,0.00,NULL,NULL,2017-08-11,NULL,1518,NULL,NULL,0,NULL,1.0000
240,200361,1913,banktransfer,37492.00,0.00,NULL,NULL,2017-08-11,NULL,1519,NULL,NULL,0,NULL,1.0000
241,200411,1960,banktransfer,16685.00,0.00,NULL,NULL,2017-08-11,NULL,1520,NULL,NULL,0,NULL,1.0000
242,200149,1701,banktransfer,2644.00,0.00,NULL,NULL,2017-08-11,NULL,1523,NULL,NULL,0,NULL,1.0000
243,200355,1907,banktransfer,4729.00,0.00,NULL,NULL,2017-08-11,NULL,1524,NULL,NULL,0,NULL,1.0000
244,200421,1970,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1525,NULL,NULL,0,NULL,1.0000
245,200437,1987,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1545,NULL,NULL,0,NULL,1.0000
246,200421,1970,banktransfer,9624.00,0.00,NULL,NULL,2017-08-11,NULL,1527,NULL,NULL,0,NULL,1.0000
247,200193,1745,banktransfer,92941.00,0.00,NULL,NULL,2017-08-11,NULL,1528,NULL,NULL,0,NULL,1.0000
248,200098,1656,banktransfer,944561.00,0.00,NULL,NULL,2017-08-11,NULL,1687,NULL,NULL,0,NULL,1.0000
249,200285,1836,banktransfer,753300.00,0.00,NULL,NULL,2017-08-11,NULL,1530,NULL,NULL,0,NULL,1.0000
250,200098,1656,banktransfer,13870.00,0.00,NULL,NULL,2017-08-11,NULL,1688,NULL,NULL,0,NULL,1.0000
251,200365,1917,banktransfer,81153.00,0.00,NULL,NULL,2017-08-11,NULL,1532,NULL,NULL,0,NULL,1.0000
252,200413,1962,banktransfer,7481.00,0.00,NULL,NULL,2017-08-11,NULL,1533,NULL,NULL,0,NULL,1.0000
253,200401,1951,banktransfer,2457.00,0.00,NULL,NULL,2017-08-11,NULL,1534,NULL,NULL,0,NULL,1.0000
254,200324,1876,banktransfer,3106.00,0.00,NULL,NULL,2017-08-11,NULL,1535,NULL,NULL,0,NULL,1.0000
255,200164,1715,banktransfer,248574.00,0.00,NULL,NULL,2017-08-11,NULL,1536,NULL,NULL,0,NULL,1.0000
256,200435,1984,banktransfer,380929.00,0.00,NULL,NULL,2017-08-11,NULL,1537,NULL,NULL,0,NULL,1.0000
257,200353,1905,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1539,NULL,NULL,0,NULL,1.0000
258,200409,1958,banktransfer,45517.00,0.00,NULL,NULL,2017-08-11,NULL,1540,NULL,NULL,0,NULL,1.0000
259,200418,1967,banktransfer,7560.00,0.00,NULL,NULL,2017-08-11,NULL,1542,NULL,NULL,0,NULL,1.0000
260,200350,1902,banktransfer,26968.00,0.00,NULL,NULL,2017-08-11,NULL,1548,NULL,NULL,0,NULL,1.0000
261,200331,1883,banktransfer,12782.00,0.00,NULL,NULL,2017-08-11,NULL,1549,NULL,NULL,0,NULL,1.0000
262,200354,1906,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1552,NULL,NULL,0,NULL,1.0000
263,200332,1884,banktransfer,208908.00,0.00,NULL,NULL,2017-08-11,NULL,1555,NULL,NULL,0,NULL,1.0000
264,200429,1978,banktransfer,12640.00,0.00,NULL,NULL,2017-08-11,NULL,1556,NULL,NULL,0,NULL,1.0000
265,200423,1972,banktransfer,11340.00,0.00,NULL,NULL,2017-08-11,NULL,1557,NULL,NULL,0,NULL,1.0000
266,200417,1966,banktransfer,94500.00,0.00,NULL,NULL,2017-08-11,NULL,1558,NULL,NULL,0,NULL,1.0000
267,200433,1982,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1559,NULL,NULL,0,NULL,1.0000
268,200307,1858,banktransfer,49998.00,0.00,NULL,NULL,2017-08-11,NULL,1560,NULL,NULL,0,NULL,1.0000
269,200430,1979,banktransfer,68100.00,0.00,NULL,NULL,2017-08-11,NULL,1561,NULL,NULL,0,NULL,1.0000
270,200150,1700,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1562,NULL,NULL,0,NULL,1.0000
271,200465,2015,banktransfer,27240.00,0.00,NULL,NULL,2017-08-11,NULL,1564,NULL,NULL,0,NULL,1.0000
272,200449,1999,banktransfer,1680.00,0.00,NULL,NULL,2017-08-11,NULL,1565,NULL,NULL,0,NULL,1.0000
273,200468,2018,banktransfer,34340.00,0.00,NULL,NULL,2017-08-11,NULL,1567,NULL,NULL,0,NULL,1.0000
274,200115,2386,banktransfer,100079.00,0.00,NULL,NULL,2017-08-11,NULL,1859,NULL,NULL,0,NULL,1.0000
275,200273,1824,banktransfer,80596.00,0.00,NULL,NULL,2017-08-11,NULL,1569,NULL,NULL,0,NULL,1.0000
276,200389,1940,banktransfer,4406.00,0.00,NULL,NULL,2017-08-11,NULL,1570,NULL,NULL,0,NULL,1.0000
277,200225,1777,banktransfer,269825.00,0.00,NULL,NULL,2017-08-11,NULL,1571,NULL,NULL,0,NULL,1.0000
278,200352,1904,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1572,NULL,NULL,0,NULL,1.0000
279,200363,1915,banktransfer,13849.00,0.00,NULL,NULL,2017-08-11,NULL,1573,NULL,NULL,0,NULL,1.0000
280,200402,1952,banktransfer,7550.00,0.00,NULL,NULL,2017-08-11,NULL,1574,NULL,NULL,0,NULL,1.0000
281,200403,1953,banktransfer,7122.00,0.00,NULL,NULL,2017-08-11,NULL,1575,NULL,NULL,0,NULL,1.0000
282,200481,2032,banktransfer,69462.00,0.00,NULL,NULL,2017-08-11,NULL,1576,NULL,NULL,0,NULL,1.0000
283,200582,2124,banktransfer,2466800.00,0.00,NULL,NULL,2017-08-11,NULL,1644,NULL,NULL,0,NULL,1.0000
284,200468,2018,banktransfer,22572.00,0.00,NULL,NULL,2017-08-11,NULL,1579,NULL,NULL,0,NULL,1.0000
285,200348,1900,banktransfer,20832.00,0.00,NULL,NULL,2017-08-11,NULL,1580,NULL,NULL,0,NULL,1.0000
286,200451,2001,banktransfer,12636.00,0.00,NULL,NULL,2017-08-11,NULL,1581,NULL,NULL,0,NULL,1.0000
287,200414,1963,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1582,NULL,NULL,0,NULL,1.0000
288,200391,1942,banktransfer,6697.00,0.00,NULL,NULL,2017-08-11,NULL,1583,NULL,NULL,0,NULL,1.0000
289,200289,1840,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1585,NULL,NULL,0,NULL,1.0000
290,200336,1887,banktransfer,740336.00,0.00,NULL,NULL,2017-08-11,NULL,1588,NULL,NULL,0,NULL,1.0000
291,200378,2108,banktransfer,268428.00,0.00,NULL,NULL,2017-08-11,NULL,1626,NULL,NULL,0,NULL,1.0000
292,200441,1991,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1590,NULL,NULL,0,NULL,1.0000
293,200283,1834,banktransfer,506097.00,0.00,NULL,NULL,2017-08-11,NULL,1592,NULL,NULL,0,NULL,1.0000
294,200500,2050,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1593,NULL,NULL,0,NULL,1.0000
295,200511,2062,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1594,NULL,NULL,0,NULL,1.0000
296,200440,1989,,1.00,0.00,NULL,2017-11-30,2017-08-11,NULL,1595,,NULL,0,,1.0000
297,200499,2049,banktransfer,19726.00,0.00,NULL,NULL,2017-08-11,NULL,1596,NULL,NULL,0,NULL,1.0000
298,200502,2052,,60473.70,0.00,NULL,2017-11-30,2017-08-11,NULL,1597,34,NULL,0,NULL,1.0000
299,200515,2066,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1598,NULL,NULL,0,NULL,1.0000
300,200384,1935,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1599,NULL,NULL,0,NULL,1.0000
301,200473,2023,banktransfer,3777.00,0.00,NULL,NULL,2017-08-11,NULL,1600,NULL,NULL,0,NULL,1.0000
302,200424,1973,banktransfer,15096.00,0.00,NULL,NULL,2017-08-11,NULL,1601,NULL,NULL,0,NULL,1.0000
303,200490,2040,banktransfer,6300.00,0.00,NULL,NULL,2017-08-11,NULL,1602,NULL,NULL,0,NULL,1.0000
304,200489,2039,banktransfer,899.00,0.00,NULL,NULL,2017-08-11,NULL,1603,NULL,NULL,0,NULL,1.0000
305,200487,2037,banktransfer,2610.00,0.00,NULL,NULL,2017-08-11,NULL,1604,NULL,NULL,0,NULL,1.0000
306,200499,2049,banktransfer,5132.00,0.00,NULL,NULL,2017-08-11,NULL,1605,NULL,NULL,0,NULL,1.0000
307,200428,1977,banktransfer,13342.00,0.00,NULL,NULL,2017-08-11,NULL,1606,NULL,NULL,0,NULL,1.0000
308,200492,2042,banktransfer,17727.00,0.00,NULL,NULL,2017-08-11,NULL,1607,NULL,NULL,0,NULL,1.0000
309,200404,1954,banktransfer,11076.00,0.00,NULL,NULL,2017-08-11,NULL,1608,NULL,NULL,0,NULL,1.0000
310,200524,2075,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1609,NULL,NULL,0,NULL,1.0000
311,200530,2080,banktransfer,15012.00,0.00,NULL,NULL,2017-08-11,NULL,1610,NULL,NULL,0,NULL,1.0000
312,200530,2080,banktransfer,8167.00,0.00,NULL,NULL,2017-08-11,NULL,1611,NULL,NULL,0,NULL,1.0000
313,200488,2038,banktransfer,22274.00,0.00,NULL,NULL,2017-08-11,NULL,1612,NULL,NULL,0,NULL,1.0000
314,200375,1927,banktransfer,103880.00,0.00,NULL,NULL,2017-08-11,NULL,1613,NULL,NULL,0,NULL,1.0000
315,200461,2011,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1614,NULL,NULL,0,NULL,1.0000
316,200492,2042,banktransfer,16579.00,0.00,NULL,NULL,2017-08-11,NULL,1615,NULL,NULL,0,NULL,1.0000
317,200468,2018,,22680.00,0.00,NULL,2017-11-30,2017-08-11,NULL,1616,34,NULL,0,NULL,1.0000
318,200457,2007,banktransfer,14188.00,0.00,NULL,NULL,2017-08-11,NULL,1617,NULL,NULL,0,NULL,1.0000
319,200537,2087,banktransfer,3252675.00,0.00,NULL,NULL,2017-08-11,NULL,1618,NULL,NULL,0,NULL,1.0000
320,200125,1680,banktransfer,54338.00,0.00,NULL,NULL,2017-08-11,NULL,1619,NULL,NULL,0,NULL,1.0000
321,200102,1660,banktransfer,11419.00,0.00,NULL,NULL,2017-08-11,NULL,1620,NULL,NULL,0,NULL,1.0000
322,200453,2003,banktransfer,70416.00,0.00,NULL,NULL,2017-08-11,NULL,1622,NULL,NULL,0,NULL,1.0000
323,200337,1888,banktransfer,2000000.00,0.00,NULL,NULL,2017-08-11,NULL,1623,NULL,NULL,0,NULL,1.0000
324,200305,1856,banktransfer,476.00,0.00,NULL,NULL,2017-08-11,NULL,1624,NULL,NULL,0,NULL,1.0000
325,200552,2109,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1627,NULL,NULL,0,NULL,1.0000
326,200536,2086,banktransfer,1205.00,0.00,NULL,NULL,2017-08-11,NULL,1628,NULL,NULL,0,NULL,1.0000
327,200541,2091,banktransfer,13325.00,0.00,NULL,NULL,2017-08-11,NULL,1629,NULL,NULL,0,NULL,1.0000
328,200486,2036,banktransfer,25200.00,0.00,NULL,NULL,2017-08-11,NULL,1630,NULL,NULL,0,NULL,1.0000
329,200371,1923,banktransfer,17600.00,0.00,NULL,NULL,2017-08-11,NULL,1631,NULL,NULL,0,NULL,1.0000
330,200529,2079,banktransfer,11918.00,0.00,NULL,NULL,2017-08-11,NULL,1632,NULL,NULL,0,NULL,1.0000
331,200574,2115,banktransfer,9447.00,0.00,NULL,NULL,2017-08-11,NULL,1640,NULL,NULL,0,NULL,1.0000
332,200547,2097,banktransfer,5954.00,0.00,NULL,NULL,2017-08-11,NULL,1643,NULL,NULL,0,NULL,1.0000
333,200415,1964,banktransfer,8906.00,0.00,NULL,NULL,2017-08-11,NULL,1645,NULL,NULL,0,NULL,1.0000
334,200388,1939,banktransfer,432964.00,0.00,NULL,NULL,2017-08-11,NULL,1648,NULL,NULL,0,NULL,1.0000
335,200577,2134,banktransfer,1521.00,0.00,NULL,NULL,2017-08-11,NULL,1649,NULL,NULL,0,NULL,1.0000
336,200572,2114,banktransfer,18757.00,0.00,NULL,NULL,2017-08-11,NULL,1650,NULL,NULL,0,NULL,1.0000
337,200560,2101,banktransfer,57259.00,0.00,NULL,NULL,2017-08-11,NULL,1651,NULL,NULL,0,NULL,1.0000
338,200476,2026,banktransfer,5445.00,0.00,NULL,NULL,2017-08-11,NULL,1652,NULL,NULL,0,NULL,1.0000
339,200502,2052,banktransfer,1257.00,0.00,NULL,NULL,2017-08-11,NULL,1653,NULL,NULL,0,NULL,1.0000
340,200534,2084,banktransfer,29063.00,0.00,NULL,NULL,2017-08-11,NULL,1654,NULL,NULL,0,NULL,1.0000
341,200479,2030,banktransfer,13336.00,0.00,NULL,NULL,2017-08-11,NULL,1655,NULL,NULL,0,NULL,1.0000
342,200483,2033,banktransfer,37093.00,0.00,NULL,NULL,2017-08-11,NULL,1656,NULL,NULL,0,NULL,1.0000
343,200600,2142,banktransfer,7051.00,0.00,NULL,NULL,2017-08-11,NULL,1657,NULL,NULL,0,NULL,1.0000
344,200604,2146,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1658,NULL,NULL,0,NULL,1.0000
345,200305,1856,banktransfer,603.00,0.00,NULL,NULL,2017-08-11,NULL,1659,NULL,NULL,0,NULL,1.0000
346,200460,2010,banktransfer,32512.00,0.00,NULL,NULL,2017-08-11,NULL,1662,NULL,NULL,0,NULL,1.0000
347,200591,2133,banktransfer,3064.00,0.00,NULL,NULL,2017-08-11,NULL,1663,NULL,NULL,0,NULL,1.0000
348,200560,2101,banktransfer,365.00,0.00,NULL,NULL,2017-08-11,NULL,1664,NULL,NULL,0,NULL,1.0000
349,200566,2107,,9694.50,0.00,NULL,2017-11-30,2017-08-11,NULL,1665,34,NULL,0,NULL,1.0000
350,200616,2158,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1666,NULL,NULL,0,NULL,1.0000
351,200518,2069,banktransfer,4423.00,0.00,NULL,NULL,2017-08-11,NULL,1667,NULL,NULL,0,NULL,1.0000
352,200617,2159,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1668,NULL,NULL,0,NULL,1.0000
353,200106,2161,banktransfer,11950.00,0.00,NULL,NULL,2017-08-11,NULL,1670,NULL,NULL,0,NULL,1.0000
354,200618,2162,banktransfer,109250.00,0.00,NULL,NULL,2017-08-11,NULL,1671,NULL,NULL,0,NULL,1.0000
355,200566,2107,banktransfer,10056.00,0.00,NULL,NULL,2017-08-11,NULL,1672,NULL,NULL,0,NULL,1.0000
356,200560,2101,banktransfer,368.00,0.00,NULL,NULL,2017-08-11,NULL,1673,NULL,NULL,0,NULL,1.0000
357,200581,2123,banktransfer,5874.00,0.00,NULL,NULL,2017-08-11,NULL,1674,NULL,NULL,0,NULL,1.0000
358,200570,2112,banktransfer,45150.00,0.00,NULL,NULL,2017-08-11,NULL,1675,NULL,NULL,0,NULL,1.0000
359,200620,2164,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1676,NULL,NULL,0,NULL,1.0000
360,200594,2136,banktransfer,16779.00,0.00,NULL,NULL,2017-08-11,NULL,1677,NULL,NULL,0,NULL,1.0000
361,200432,1981,banktransfer,141875.00,0.00,NULL,NULL,2017-08-11,NULL,1678,NULL,NULL,0,NULL,1.0000
362,200359,1911,banktransfer,24161.00,0.00,NULL,NULL,2017-08-11,NULL,1679,NULL,NULL,0,NULL,1.0000
363,200639,2527,banktransfer,568034.00,0.00,NULL,NULL,2017-08-11,NULL,2042,NULL,NULL,0,NULL,1.0000
364,200635,2177,banktransfer,830.00,0.00,NULL,NULL,2017-08-11,NULL,1681,NULL,NULL,0,NULL,1.0000
365,200440,1989,,73807.58,0.00,NULL,2018-11-30,2017-08-11,NULL,1682,,NULL,0,,1.0000
366,200448,1998,banktransfer,8526.00,0.00,NULL,NULL,2017-08-11,NULL,1683,NULL,NULL,0,NULL,1.0000
367,200469,2019,banktransfer,11641.00,0.00,NULL,NULL,2017-08-11,NULL,1684,NULL,NULL,0,NULL,1.0000
368,200646,2188,banktransfer,40400.00,0.00,NULL,NULL,2017-08-11,NULL,1686,NULL,NULL,0,NULL,1.0000
369,200586,2128,banktransfer,28442.00,0.00,NULL,NULL,2017-08-11,NULL,1689,NULL,NULL,0,NULL,1.0000
370,200434,1983,banktransfer,3785.00,0.00,NULL,NULL,2017-08-11,NULL,1692,NULL,NULL,0,NULL,1.0000
371,200471,2021,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1693,NULL,NULL,0,NULL,1.0000
372,200608,2149,banktransfer,4134.00,0.00,NULL,NULL,2017-08-11,NULL,1694,NULL,NULL,0,NULL,1.0000
373,200495,2045,banktransfer,15160.00,0.00,NULL,NULL,2017-08-11,NULL,1695,NULL,NULL,0,NULL,1.0000
374,200571,2113,banktransfer,4217.00,0.00,NULL,NULL,2017-08-11,NULL,1696,NULL,NULL,0,NULL,1.0000
375,200583,2125,banktransfer,52909.00,0.00,NULL,NULL,2017-08-11,NULL,1697,NULL,NULL,0,NULL,1.0000
376,200306,1857,banktransfer,31672.00,0.00,NULL,NULL,2017-08-11,NULL,1698,NULL,NULL,0,NULL,1.0000
377,200655,2198,banktransfer,210.00,0.00,NULL,NULL,2017-08-11,NULL,1699,NULL,NULL,0,NULL,1.0000
378,200550,2100,banktransfer,1621.00,0.00,NULL,NULL,2017-08-11,NULL,1700,NULL,NULL,0,NULL,1.0000
379,200517,2068,banktransfer,55103.00,0.00,NULL,NULL,2017-08-11,NULL,1701,NULL,NULL,0,NULL,1.0000
380,200651,2195,banktransfer,126.00,0.00,NULL,NULL,2017-08-11,NULL,1702,NULL,NULL,0,NULL,1.0000
381,200475,2209,banktransfer,61740.00,0.00,NULL,NULL,2017-08-11,NULL,1703,NULL,NULL,0,NULL,1.0000
382,200651,2195,,12537.00,0.00,NULL,2017-11-30,2017-08-11,NULL,1704,34,NULL,0,NULL,1.0000
383,200499,2049,banktransfer,5250.00,0.00,NULL,NULL,2017-08-11,NULL,1706,NULL,NULL,0,NULL,1.0000
384,200455,2005,banktransfer,923428.00,0.00,NULL,NULL,2017-08-11,NULL,1707,NULL,NULL,0,NULL,1.0000
385,200533,2083,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1708,NULL,NULL,0,NULL,1.0000
386,200652,2196,banktransfer,75661.00,0.00,NULL,NULL,2017-08-11,NULL,1709,NULL,NULL,0,NULL,1.0000
387,200440,1989,,3632.00,0.00,NULL,2017-06-13,2017-08-11,NULL,1710,,NULL,0,,1.0000
388,200520,2071,banktransfer,71280.00,0.00,NULL,NULL,2017-08-11,NULL,1711,NULL,NULL,0,NULL,1.0000
389,200665,2211,banktransfer,102065.00,0.00,NULL,NULL,2017-08-11,NULL,1712,NULL,NULL,0,NULL,1.0000
390,200634,2176,banktransfer,36250.00,0.00,NULL,NULL,2017-08-11,NULL,1713,NULL,NULL,0,NULL,1.0000
391,200565,2106,banktransfer,69462.00,0.00,NULL,NULL,2017-08-11,NULL,1714,NULL,NULL,0,NULL,1.0000
392,200643,2184,banktransfer,11351.00,0.00,NULL,NULL,2017-08-11,NULL,1715,NULL,NULL,0,NULL,1.0000
393,200681,2229,banktransfer,1049.00,0.00,NULL,NULL,2017-08-11,NULL,1717,NULL,NULL,0,NULL,1.0000
394,200678,2226,banktransfer,38739.00,0.00,NULL,NULL,2017-08-11,NULL,1719,NULL,NULL,0,NULL,1.0000
395,200680,2228,banktransfer,1716.00,0.00,NULL,NULL,2017-08-11,NULL,1720,NULL,NULL,0,NULL,1.0000
396,200650,2194,banktransfer,10065.00,0.00,NULL,NULL,2017-08-11,NULL,1721,NULL,NULL,0,NULL,1.0000
397,200684,2232,banktransfer,15270.00,0.00,NULL,NULL,2017-08-11,NULL,1722,NULL,NULL,0,NULL,1.0000
398,200651,2195,,56752.50,0.00,NULL,2017-11-30,2017-08-11,NULL,1723,34,NULL,0,NULL,1.0000
399,200547,2097,banktransfer,2552.00,0.00,NULL,NULL,2017-08-11,NULL,1724,NULL,NULL,0,NULL,1.0000
400,200684,2232,banktransfer,12150.00,0.00,NULL,NULL,2017-08-11,NULL,1725,NULL,NULL,0,NULL,1.0000
401,200649,2193,banktransfer,3780.00,0.00,NULL,NULL,2017-08-11,NULL,1726,NULL,NULL,0,NULL,1.0000
402,200441,1991,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1727,NULL,NULL,0,NULL,1.0000
403,200598,2140,banktransfer,11918.00,0.00,NULL,NULL,2017-08-11,NULL,1728,NULL,NULL,0,NULL,1.0000
404,200460,2010,banktransfer,24921.00,0.00,NULL,NULL,2017-08-11,NULL,1729,NULL,NULL,0,NULL,1.0000
405,200662,2205,banktransfer,10105.00,0.00,NULL,NULL,2017-08-11,NULL,1730,NULL,NULL,0,NULL,1.0000
406,200521,2072,banktransfer,84419.00,0.00,NULL,NULL,2017-08-11,NULL,1731,NULL,NULL,0,NULL,1.0000
407,200710,2258,banktransfer,367740.00,0.00,NULL,NULL,2017-08-11,NULL,1732,NULL,NULL,0,NULL,1.0000
408,200710,2258,banktransfer,27240.00,0.00,NULL,NULL,2017-08-11,NULL,1733,NULL,NULL,0,NULL,1.0000
409,200715,2263,banktransfer,26541.00,0.00,NULL,NULL,2017-08-11,NULL,1734,NULL,NULL,0,NULL,1.0000
410,200677,2225,,2720.00,0.00,NULL,2017-02-08,2017-08-11,NULL,2125,,NULL,0,NULL,1.0000
411,200663,2206,banktransfer,27237.00,0.00,NULL,NULL,2017-08-11,NULL,1737,NULL,NULL,0,NULL,1.0000
412,200659,2202,banktransfer,1113.00,0.00,NULL,NULL,2017-08-11,NULL,1738,NULL,NULL,0,NULL,1.0000
413,200658,2201,banktransfer,4282.00,0.00,NULL,NULL,2017-08-11,NULL,1739,NULL,NULL,0,NULL,1.0000
414,200657,2200,banktransfer,1437.00,0.00,NULL,NULL,2017-08-11,NULL,1741,NULL,NULL,0,NULL,1.0000
415,200584,2126,banktransfer,18626.00,0.00,NULL,NULL,2017-08-11,NULL,1742,NULL,NULL,0,NULL,1.0000
416,200454,2004,banktransfer,47677.00,0.00,NULL,NULL,2017-08-11,NULL,1743,NULL,NULL,0,NULL,1.0000
417,200393,1944,banktransfer,61858.00,0.00,NULL,NULL,2017-08-11,NULL,1744,NULL,NULL,0,NULL,1.0000
418,200692,2240,banktransfer,13873.00,0.00,NULL,NULL,2017-08-11,NULL,1745,NULL,NULL,0,NULL,1.0000
419,200686,2234,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1746,NULL,NULL,0,NULL,1.0000
420,200730,2515,,1258.00,0.00,NULL,2017-01-13,2017-08-11,NULL,2033,,NULL,0,NULL,1.0000
421,200736,2284,banktransfer,42439.00,0.00,NULL,NULL,2017-08-11,NULL,1748,NULL,NULL,0,NULL,1.0000
422,200736,2284,banktransfer,840530.00,0.00,NULL,NULL,2017-08-11,NULL,1749,NULL,NULL,0,NULL,1.0000
423,200522,2073,banktransfer,146406.00,0.00,NULL,NULL,2017-08-11,NULL,1750,NULL,NULL,0,NULL,1.0000
424,200421,1970,banktransfer,27647.00,0.00,NULL,NULL,2017-08-11,NULL,1751,NULL,NULL,0,NULL,1.0000
425,200661,2204,banktransfer,8534.00,0.00,NULL,NULL,2017-08-11,NULL,1752,NULL,NULL,0,NULL,1.0000
426,200746,2293,banktransfer,122575.00,0.00,NULL,NULL,2017-08-11,NULL,1753,NULL,NULL,0,NULL,1.0000
427,200356,1908,banktransfer,347842.00,0.00,NULL,NULL,2017-08-11,NULL,1754,NULL,NULL,0,NULL,1.0000
428,200918,2470,banktransfer,0.00,0.00,NULL,NULL,2017-08-11,NULL,1984,NULL,NULL,0,NULL,1.0000
429,200564,2105,banktransfer,6239.00,0.00,NULL,NULL,2017-08-11,NULL,1758,NULL,NULL,0,NULL,1.0000
430,200684,2232,banktransfer,10995.00,0.00,NULL,NULL,2017-08-11,NULL,1759,NULL,NULL,0,NULL,1.0000
431,200699,2247,banktransfer,43504.00,0.00,NULL,NULL,2017-08-11,NULL,1760,NULL,NULL,0,NULL,1.0000
432,200737,2285,banktransfer,9956.00,0.00,NULL,NULL,2017-08-11,NULL,1761,NULL,NULL,0,NULL,1.0000
433,200695,2243,banktransfer,7481.00,0.00,NULL,NULL,2017-08-11,NULL,1762,NULL,NULL,0,NULL,1.0000
434,200706,2254,banktransfer,7200.00,0.00,NULL,NULL,2017-08-11,NULL,1763,NULL,NULL,0,NULL,1.0000
435,200564,2105,banktransfer,1811.00,0.00,NULL,NULL,2017-08-11,NULL,1764,NULL,NULL,0,NULL,1.0000
436,200667,2213,banktransfer,71300.00,0.00,NULL,NULL,2017-08-11,NULL,1765,NULL,NULL,0,NULL,1.0000
