idcompany_gstinfo,cmp_id,cmp_name,gst_num,gst_file,address,city,state_code,state_name,country,pincode,telephone,cst_num,cst_file,vat_num,vat_file,ed_num,ed_file,shippingfirstname,shippinglastname,sap_row_num,gst_type,tan_num,sap_row_num
4043,371,"Amazon Online Sales","No GST Number",NULL,"3rd floor, Tendulkar House, Lake Boulevard Road, Powai 3rd floor, Tendulkar House, Lake Boulevard Road, Powai",MUMBAI,505,Maharashtra,IN,400076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Robert,Traylor,,NULL,NULL,
4044,371,"Amazon Online Sales","No GST Number",NULL,"24.149.14 24.149.14",MANGALURU,501,Karnataka,IN,575001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Abdul,Shansha,,NULL,NULL,
4045,371,"Amazon Online Sales","No GST Number",NULL,"Lucas Indian Service Ltd, Survey no -183 Laxmipura Narol Lucas Indian Service Ltd, Survey no -183 Laxmipura Narol",AHMEDABAD,496,Gujarat,IN,382445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sridhar.s,NULL,,NULL,NULL,
4046,371,"Amazon Online Sales","No GST Number",NULL,"42/3 First Floor, Mosque Road 42/3 First Floor, Mosque Road",BENGALURU,501,Karnataka,IN,560004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mohammed A",Abbas,,NULL,NULL,
4048,371,"Amazon Online Sales","No GST Number",NULL,"C/o Vintage automobiles C/o Vintage automobiles",JORHAT,488,Assam,IN,785001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bikash,Jalan,,NULL,NULL,
4049,371,"Amazon Online Sales","No GST Number",NULL,"mvvvp gajo;i mvvvp gajo;i",UTTARKASHI,518,Uttarakhand,IN,249193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tim,Gautherat,,NULL,NULL,
4051,371,"Amazon Online Sales","No GST Number",NULL,"no:426 ,1st Floor ,2A Cross, 4th Main , Bhuvanagiri , no:426 ,1st Floor ,2A Cross, 4th Main , Bhuvanagiri ",BENGALURU,501,Karnataka,IN,560043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"M Prashant",Kankar,,NULL,NULL,
4052,371,"Amazon Online Sales","No GST Number",NULL,"Technomech Engineering Pvt Ltd Technomech Engineering Pvt Ltd",Bangalore,501,Karnataka,IN,560099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aditya,Deshmukh,,NULL,NULL,
4054,371,"Amazon Online Sales","No GST Number",NULL,"b-5, sahakar, 5th road, b-5, sahakar, 5th road",mumbai,505,Maharashtra,IN,400055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amit,NULL,,NULL,NULL,
4055,371,"Amazon Online Sales","No GST Number",NULL,"Estate Electrical Maint Section Estate Electrical Maint Section",NAZIRA,488,Assam,IN,785685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dulon,Dohutia,,NULL,NULL,
4056,371,"Amazon Online Sales","No GST Number",NULL,"8B J.M PARADISE PALARIVATTOM 8B J.M PARADISE PALARIVATTOM",ERNAKULAM,502,Kerala,IN,682025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anubhav,Sajeev,,NULL,NULL,
4057,371,"Amazon Online Sales","No GST Number",NULL,"5181/A, HIgh Tension Double Road, &#34; Luxus&#34; 5181/A, HIgh Tension Double Road, &#34; Luxus&#34;",MYSURU,501,Karnataka,IN,570017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kshidi,Interiors,,NULL,NULL,
4058,371,"Amazon Online Sales","No GST Number",NULL,"No 9, 2nd Cross, Kanakadasa Layout No 9, 2nd Cross, Kanakadasa Layout",BANGALORE,501,Karnataka,IN,560084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Clinton,Joseph,,NULL,NULL,
4059,371,"Amazon Online Sales","No GST Number",NULL,"11-213/2, Bokkoniguda, Ghatkesar, R R Dist 11-213/2, Bokkoniguda, Ghatkesar, R R Dist",Rangareddy,870,Telangana,IN,501301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kondal,Reddy,,NULL,NULL,
4062,371,"Amazon Online Sales","No GST Number",NULL,"274A, SHANIWAR PETH, GANESHKRIPA, THIRD FLOOR, 274A, SHANIWAR PETH, GANESHKRIPA, THIRD FLOOR",PUNE,505,Maharashtra,IN,411030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bhalchandr,Patwardhan,,NULL,NULL,
4063,371,"Amazon Online Sales","No GST Number",NULL,"3rd Floor , B-40 3rd Floor , B-40","NEW DELHI",494,Delhi,IN,110017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Balbir Sin",Bhullar,,NULL,NULL,
4064,371,"Amazon Online Sales","No GST Number",NULL,"b-5, sahakar, 5th road, b-5, sahakar, 5th road",mumbai,505,Maharashtra,IN,400055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Amit,NULL,,NULL,NULL,
4065,371,"Amazon Online Sales","No GST Number",NULL,"TYPE-II, QR.NO.-27, BSNL CAMPUS TYPE-II, QR.NO.-27, BSNL CAMPUS",DHENKANAL,510,Odisha,IN,759001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mahebub Al",Khan,,NULL,NULL,
4066,371,"Amazon Online Sales","No GST Number",NULL,"PRANTIK, OLD KALIBARI ROAD PRANTIK, OLD KALIBARI ROAD",AGARTALA,516,Tripura,IN,799001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Korak,NULL,,NULL,NULL,
4067,371,"Amazon Online Sales","No GST Number",NULL,"F01, 2nd floor, shubhodaya residency, F01, 2nd floor, shubhodaya residency",BENGALURU,501,Karnataka,IN,560094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gireesh,Siddeshwar,,NULL,NULL,
4068,371,"Amazon Online Sales","No GST Number",NULL,"#225 1st main road 9th cross manjunath nagar #225 1st main road 9th cross manjunath nagar",BENGALURU,501,Karnataka,IN,560073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nagesh,NULL,,NULL,NULL,
4069,371,"Amazon Online Sales","No GST Number",NULL,"Annie Villa Annie Villa",PALAKKAD,502,Kerala,IN,678555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,George,Mathew,,NULL,NULL,
4070,371,"Amazon Online Sales","No GST Number",NULL,"Lonikand Lonikand",SANASWADI,505,Maharashtra,IN,412216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ganesh Mah",Wakade,,NULL,NULL,
4071,371,"Amazon Online Sales","No GST Number",NULL,"15/23, Murugan Pannai Thottam, 15/23, Murugan Pannai Thottam",COIMBATORE,515,"Tamil Nadu",IN,641035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Electromot,Private,,NULL,NULL,
4072,371,"Amazon Online Sales","No GST Number",NULL,"28-b, Kiran vihar, pakhwal road, back side keys hotel 28-b, Kiran vihar, pakhwal road, back side keys hotel",LUDHIANA,512,Punjab,IN,141001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sehaj,Sood,,NULL,NULL,
4073,371,"Amazon Online Sales","No GST Number",NULL,"18/B. RAJA ST 18/B. RAJA ST",NILAKKOTTAI,515,"Tamil Nadu",IN,624220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sanasri,NULL,,NULL,NULL,
4075,371,"Amazon Online Sales","No GST Number",NULL,"1 1",BENGALURU,501,Karnataka,IN,560048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ritish,NULL,,NULL,NULL,
4076,371,"Amazon Online Sales","No GST Number",NULL,"17/9 New Rohtak Road 17/9 New Rohtak Road","Opp Gali No.11, Near Zakh",NULL,NULL,IN,110006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kunal,Aggarwal,,NULL,NULL,
4077,371,"Amazon Online Sales","No GST Number",NULL,"C 701, Dsk , Chandradeep C 701, Dsk , Chandradeep",PUNE,505,Maharashtra,IN,411037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ojas,Shah,,NULL,NULL,
4078,371,"Amazon Online Sales","No GST Number",NULL,"Iren Mary villa Iren Mary villa",DAUND,505,Maharashtra,IN,413801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sylvester,Joseph,,NULL,NULL,
4079,371,"Amazon Online Sales","No GST Number",NULL,"B-13 B-13",NOIDA,517,"Uttar Pradesh",IN,201301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Aditya,Singh,,NULL,NULL,
4080,371,"Amazon Online Sales","No GST Number",NULL,"Spa tower 2 room no 001 Spa tower 2 room no 001","GREATER NOIDA",517,"Uttar Pradesh",IN,201310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sriram,NULL,,NULL,NULL,
4081,371,"Amazon Online Sales","No GST Number",NULL,"H. No. 1021/C, New City, Voltar, Opp. Paradise Arts, H. No. 1021/C, New City, Voltar, Opp. Paradise Arts","SOUTH GOA",495,Goa,IN,403716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lloyd,Coutinho,,NULL,NULL,
4082,371,"Amazon Online Sales","No GST Number",NULL,"TANEJA HOSPITAL TANEJA HOSPITAL",JAGRAON,512,Punjab,IN,142026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Tarun,NULL,,NULL,NULL,
4083,371,"Amazon Online Sales","No GST Number",NULL,"C/o N. Kumar, Flat 8, 4th Floor C/o N. Kumar, Flat 8, 4th Floor",KOLKATA,519,"West Bengal",IN,700106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anvita,NULL,,NULL,NULL,
4084,371,"Amazon Online Sales","No GST Number",NULL,"E 13/3, VASANT VIHAR E 13/3, VASANT VIHAR","NEW DELHI",494,Delhi,IN,110057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jitendra,Nath,,NULL,NULL,
4085,371,"Amazon Online Sales","No GST Number",NULL,"A-104, Skyline Villa Soc, A-104, Skyline Villa Soc",MUMBAI,505,Maharashtra,IN,400076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swati,NULL,,NULL,NULL,
4086,371,"Amazon Online Sales","No GST Number",NULL,"C.K.MANZIL C.K.MANZIL",KOLLAM,502,Kerala,IN,691535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rafi,Ali,,NULL,NULL,
4087,371,"Amazon Online Sales","No GST Number",NULL,"Appt:- 203 , 2nd Floor , Haque Complex Appt:- 203 , 2nd Floor , Haque Complex",PATNA,489,Bihar,IN,800005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Khalid,NULL,,NULL,NULL,
4088,371,"Amazon Online Sales","No GST Number",NULL,"Satya, jalaram nagar Satya, jalaram nagar",CHIKHLI,496,Gujarat,IN,396521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ajay,Garala,,NULL,NULL,
4089,371,"Amazon Online Sales","No GST Number",NULL,"a- 3,safalya, a- 3,safalya",mumbai,505,Maharashtra,IN,400066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Parag,NULL,,NULL,NULL,
4090,371,"Amazon Online Sales","No GST Number",NULL,"KRISHNA, SRINGAPURAM KRISHNA, SRINGAPURAM","THRISSUR DT",502,Kerala,IN,680664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Soman N",T,,NULL,NULL,
4091,371,"Amazon Online Sales","No GST Number",NULL,"Plot No. 10, Industrial Area A Plot No. 10, Industrial Area A",LUDHIANA,512,Punjab,IN,141003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajiv,NULL,,NULL,NULL,
4092,371,"Amazon Online Sales","No GST Number",NULL,"803, ivory towers, south city 1 803, ivory towers, south city 1",GURUGRAM,497,Haryana,IN,122022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shubhi,Agarwal,,NULL,NULL,
4093,371,"Amazon Online Sales","No GST Number",NULL,"85 DLF Industrial Area 1 85 DLF Industrial Area 1",Faridabad,497,Haryana,IN,121003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nikhil,Mittal,,NULL,NULL,
4094,371,"Amazon Online Sales","No GST Number",NULL,"GRG ATM Pvt. Ltd 219 G.I.D.C. GRG ATM Pvt. Ltd 219 G.I.D.C.",MAHESANA,496,Gujarat,IN,384002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Harshad M",Sathavara,,NULL,NULL,
4095,371,"Amazon Online Sales","No GST Number",NULL,"B-2/68 Paschim Vihar B-2/68 Paschim Vihar","New Delhi",494,Delhi,IN,110063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Captain An",Sehgal,,NULL,NULL,
4096,371,"Amazon Online Sales","No GST Number",NULL,"HOUSE NO  C / 17, GARUD NAGAR HOUSE NO  C / 17, GARUD NAGAR",KORBA,491,Chhattisgarh,IN,495452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Rajeev Kum",Gadhwal,,NULL,NULL,
4097,371,"Amazon Online Sales","No GST Number",NULL,"Yamunanagar Yamunanagar",CHHACHHRAULI,497,Haryana,IN,135103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Neha,Singla,,NULL,NULL,
4098,371,"Amazon Online Sales","No GST Number",NULL,"Flat-S2, Plot No-32, Sector-5 Vaishali Flat-S2, Plot No-32, Sector-5 Vaishali",GHAZIABAD,517,"Uttar Pradesh",IN,201010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gaurav,Jain,,NULL,NULL,
4099,371,"Amazon Online Sales","No GST Number",NULL,"PUMPKIN. B-43, 4th Floor PUMPKIN. B-43, 4th Floor",Mumbai,505,Maharashtra,IN,400071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Seshadri,NULL,,NULL,NULL,
4100,371,"Amazon Online Sales","No GST Number",NULL,"1278, 5th cross, 7th A main 1278, 5th cross, 7th A main",Bangalore,501,Karnataka,IN,560021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vinod,NULL,,NULL,NULL,
4101,371,"Amazon Online Sales","No GST Number",NULL,"10, Maitra CHS 10, Maitra CHS",RATNAGIRI,505,Maharashtra,IN,415639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anil,Jagtap,,NULL,NULL,
4102,371,"Amazon Online Sales","No GST Number",NULL,"B-1203, B Block B-1203, B Block",MOHALI,512,Punjab,IN,140301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sawarn,Singh,,NULL,NULL,
4103,371,"Amazon Online Sales","No GST Number",NULL,"#22 devarachikkana halli #22 devarachikkana halli",BENGALURU,501,Karnataka,IN,560076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Veer,NULL,,NULL,NULL,
4104,371,"Amazon Online Sales","No GST Number",NULL,"PURA 158A AYUSHYA NARAYANA LANE PURA 158A AYUSHYA NARAYANA LANE",Trivandrum,502,Kerala,IN,695012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sateesh,NULL,,NULL,NULL,
4105,371,"Amazon Online Sales","No GST Number",NULL,"Rath electrical shop,kainshir road,ainthapali Rath electrical shop,kainshir road,ainthapali",SAMBALPUR,510,Odisha,IN,768004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rath,Electrical,,NULL,NULL,
4106,371,"Amazon Online Sales","No GST Number",NULL,"no.4 Sobha Lotus, Brookefields no.4 Sobha Lotus, Brookefields",BENGALURU,501,Karnataka,IN,560037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sona,Nagarajan,,NULL,NULL,
4107,371,"Amazon Online Sales","No GST Number",NULL,"noor manzil, noor manzil",MANGALORE,501,Karnataka,IN,575003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mohammed J",Akhter,,NULL,NULL,
4108,371,"Amazon Online Sales","No GST Number",NULL,"C/o Jyoti Gandhi,  24 Pushpak Bunglows, C/o Jyoti Gandhi,  24 Pushpak Bunglows",AHMEDABAD,496,Gujarat,IN,380058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinkar,NULL,,NULL,NULL,
4109,371,"Amazon Online Sales","No GST Number",NULL,"PRENIT WORLD LLP, C-25, FF, C-BLOCK MARKET VASANT VIHAR PRENIT WORLD LLP, C-25, FF, C-BLOCK MARKET VASANT VIHAR","NEW DELHI",494,Delhi,IN,110037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arpit,NULL,,NULL,NULL,
4110,371,"Amazon Online Sales","No GST Number",NULL,"11-B, C3 Lane 11-B, C3 Lane","New Delhi",494,Delhi,IN,110062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gautam,Khanna,,NULL,NULL,
4111,371,"Amazon Online Sales","No GST Number",NULL,"Plot-2, Opp. Dr Nawal Hospital, Plot-2, Opp. Dr Nawal Hospital",Jalgaon,505,Maharashtra,IN,425001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajesh,NULL,,NULL,NULL,
4112,371,"Amazon Online Sales","No GST Number",NULL,"#F2, 'B' Block, Reliance Mansions #F2, 'B' Block, Reliance Mansions",Bangalore,501,Karnataka,IN,560040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chetan,Bv,,NULL,NULL,
4113,371,"Amazon Online Sales","No GST Number",NULL,"142 D L ROAD 142 D L ROAD",DEHRADUN,518,Uttarakhand,IN,248001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sanjay,NULL,,NULL,NULL,
4114,371,"Amazon Online Sales","No GST Number",NULL,"1st Floor, Robert Bosch Engineering and Business Solutions 1st Floor, Robert Bosch Engineering and Business Solutions",BENGALURU,501,Karnataka,IN,560103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sreenivas,NULL,,NULL,NULL,
4115,371,"Amazon Online Sales","No GST Number",NULL,"S1, DECCAN SPLENDOR, No.1, 3rd MAIN, S1, DECCAN SPLENDOR, No.1, 3rd MAIN",BANGALORE,501,Karnataka,IN,560079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Karthik,NULL,,NULL,NULL,
4116,371,"Amazon Online Sales","No GST Number",NULL,"Gopalpur Sahi, Gopalpur Sahi","Dera Colliery",510,Odisha,IN,759103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ullas,Vishwakarm,,NULL,NULL,
4117,371,"Amazon Online Sales","No GST Number",NULL,"Lotus mansion Lotus mansion",PUTTUR,501,Karnataka,IN,574201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ganesh,NULL,,NULL,NULL,
4118,371,"Amazon Online Sales","No GST Number",NULL,"Plot No.406, Kambar Street, Plot No.406, Kambar Street","Ponniammanmedu, Chennai",515,"Tamil Nadu",IN,600110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janarthana,NULL,,NULL,NULL,
4119,371,"Amazon Online Sales","No GST Number",NULL,"C1/7, Kendriya Vihar C1/7, Kendriya Vihar",CHENNAI,515,"Tamil Nadu",IN,600071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kannappan,M,,NULL,NULL,
4120,371,"Amazon Online Sales","No GST Number",NULL,"701 X'trium (Bajaj Allianz House) 701 X'trium (Bajaj Allianz House)",MUMBAI,505,Maharashtra,IN,400093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunil,Malik,,NULL,NULL,
4121,371,"Amazon Online Sales","No GST Number",NULL,"RZG- 305, Gali No. 6, Raj Nagar II Extension, Palam Colony RZG- 305, Gali No. 6, Raj Nagar II Extension, Palam Colony","NEW DELHI",494,Delhi,IN,110077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Sawai Sing",Jatu,,NULL,NULL,
4122,371,"Amazon Online Sales","No GST Number",NULL,"Benaka Digital press Benaka Digital press",MYSURU,501,Karnataka,IN,570016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Baiju,NULL,,NULL,NULL,
4123,371,"Amazon Online Sales","No GST Number",NULL,"110A Motilal Nehru Rd; 110A Motilal Nehru Rd;",Kolkata,519,"West Bengal",IN,700029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Janaka,NULL,,NULL,NULL,
4124,371,"Amazon Online Sales","No GST Number",NULL,"3rd floor plot no 16 3rd floor plot no 16","NEW DELHI",494,Delhi,IN,110025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shabnam,NULL,,NULL,NULL,
4125,371,"Amazon Online Sales","No GST Number",NULL,"House No. 363 --- Block S House No. 363 --- Block S","New Delhi",494,Delhi,IN,110048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rushab,Aggarwal,,NULL,NULL,
4126,371,"Amazon Online Sales","No GST Number",NULL,"2B-22, PRINCETON ESTATE, 2B-22, PRINCETON ESTATE",GURGAON,497,Haryana,IN,122009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Subhendu,NULL,,NULL,NULL,
4127,371,"Amazon Online Sales","No GST Number",NULL,"Plot No 573, B & C, Road No. 1, Jubilee Hills, Hyderabad. Plot No 573, B & C, Road No. 1, Jubilee Hills, Hyderabad.",HYDERABAD,870,Telangana,IN,500096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guruprasad,NULL,,NULL,NULL,
4128,371,"Amazon Online Sales","No GST Number",NULL,"Plot No:26, Damodharan Illam First Floor, Plot No:26, Damodharan Illam First Floor","Pammal, Chennai",515,"Tamil Nadu",IN,600075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mahendran,NULL,,NULL,NULL,
4129,371,"Amazon Online Sales","No GST Number",NULL,"shop no 34 dhaba complex bhiwadi shop no 34 dhaba complex bhiwadi",BHIWADI,513,Rajasthan,IN,301019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hitesh,Goyal,,NULL,NULL,
4130,371,"Amazon Online Sales","No GST Number",NULL,"2/807 2/807",KANAKKAMPALAYAM,515,"Tamil Nadu",IN,641666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sridevi,NULL,,NULL,NULL,
4131,371,"Amazon Online Sales","No GST Number",NULL,"B-42,Sec-L B-42,Sec-L",LUCKNOW,517,"Uttar Pradesh",IN,226012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajendra,Mishra,,NULL,NULL,
4132,371,"Amazon Online Sales","No GST Number",NULL,"No1 sarlas No1 sarlas",PUDUKKOTTAI,515,"Tamil Nadu",IN,622001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"C.ganesan ",81,,NULL,NULL,
4133,371,"Amazon Online Sales","No GST Number",NULL,"Flat No. 206, Building No. B-10, Raunak City Flat No. 206, Building No. B-10, Raunak City",KALYAN,505,Maharashtra,IN,421301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Zeelan,NULL,,NULL,NULL,
4134,371,"Amazon Online Sales","No GST Number",NULL,"House number Plot 356 House number Plot 356",GONDA,517,"Uttar Pradesh",IN,271001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dinesh Cha",Mishra,,NULL,NULL,
4135,371,"Amazon Online Sales","No GST Number",NULL,"House no. X-306, VGN Stafford House no. X-306, VGN Stafford",CHENNAI,515,"Tamil Nadu",IN,600062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Anshul,Goyal,,NULL,NULL,
4136,371,"Amazon Online Sales","No GST Number",NULL,"#2, 6th Street, Parvathipuram #2, 6th Street, Parvathipuram",MUSIRI,515,"Tamil Nadu",IN,621211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajan,Balasingh,,NULL,NULL,
4137,371,"Amazon Online Sales","No GST Number",NULL,"Residential Quarter no. 1, First Floor, Cygnus JK Hospital Residential Quarter no. 1, First Floor, Cygnus JK Hospital",SONIPAT,497,Haryana,IN,131001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Muzaffar,Ali,,NULL,NULL,
4138,371,"Amazon Online Sales","No GST Number",NULL,"Pondicherry Institute of Medical Sciences Pondicherry Institute of Medical Sciences",VANUR,515,"Tamil Nadu",IN,605014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Joshima,NULL,,NULL,NULL,
4139,371,"Amazon Online Sales","No GST Number",NULL,"502 Aurum 502 Aurum",Visakhapatnam,486,"Andhra Pradesh",IN,530017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Trishul R",Rai,,NULL,NULL,
4140,371,"Amazon Online Sales","No GST Number",NULL,"20 2nd. Cross 20 2nd. Cross",TIRUCHIRAPPALLI,515,"Tamil Nadu",IN,620018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nagarajan,NULL,,NULL,NULL,
4141,371,"Amazon Online Sales","No GST Number",NULL,"No.3/2 Second Floor No.3/2 Second Floor",CHENNAI,515,"Tamil Nadu",IN,600007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mirshal,Varma,,NULL,NULL,
4142,371,"Amazon Online Sales","No GST Number",NULL,"S/o Ishwar chandra roy S/o Ishwar chandra roy",SAMASTIPUR,489,Bihar,IN,848101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chandan,Kumar,,NULL,NULL,
4143,371,"Amazon Online Sales","No GST Number",NULL,"opp RC church. opp RC church.",madurai,515,"Tamil Nadu",IN,625514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,M.j.rose,NULL,,NULL,NULL,
4144,371,"Amazon Online Sales","No GST Number",NULL,"35-A 35-A",VALSAD,496,Gujarat,IN,396001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ashish,NULL,,NULL,NULL,
4145,371,"Amazon Online Sales","No GST Number",NULL,"House number 5 House number 5","NEW DELHI",494,Delhi,IN,110011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Karan,NULL,,NULL,NULL,
4146,371,"Amazon Online Sales","No GST Number",NULL,"pocket A 12 flat no 66C Vaishali Appartments pocket A 12 flat no 66C Vaishali Appartments","NEW DELHI",494,Delhi,IN,110019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rajiv,NULL,,NULL,NULL,
4147,371,"Amazon Online Sales","No GST Number",NULL,"New transit House - 63, Jawaharlal Nehru University, Delhi New transit House - 63, Jawaharlal Nehru University, Delhi","New Delhi",494,Delhi,IN,110067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lipokmar,Dzuvichu,,NULL,NULL,
4148,371,"Amazon Online Sales","No GST Number",NULL,"AMPADIYIL AMPADIYIL",KOLLAM,502,Kerala,IN,691001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Arun,Bose,,NULL,NULL,
4149,371,"Amazon Online Sales","No GST Number",NULL,"Sankesh automobile Sankesh automobile",COLVALE,495,Goa,IN,403502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Swapnesh,Halarnkar,,NULL,NULL,
4150,371,"Amazon Online Sales","No GST Number",NULL,"HARA, #15, 5th Main, 16th Cross, HARA, #15, 5th Main, 16th Cross",BENGALURU,501,Karnataka,IN,560016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Arun Nath",S,,NULL,NULL,
4151,371,"Amazon Online Sales","No GST Number",NULL,"9 bagh farzana Civil Lines 9 bagh farzana Civil Lines",AGRA,517,"Uttar Pradesh",IN,282002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pallavi,NULL,,NULL,NULL,
4152,371,"Amazon Online Sales","No GST Number",NULL,"Shraddha CHS 1-A/101, Shraddha CHS 1-A/101",MUMBAI,505,Maharashtra,IN,400033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ghandat Sa",Sitaram,,NULL,NULL,
4153,371,"Amazon Online Sales","No GST Number",NULL,"Manik bunglow, Manik bunglow",Pune,505,Maharashtra,IN,411037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vishal,NULL,,NULL,NULL,
4154,371,"Amazon Online Sales","No GST Number",NULL,"SR,MGR, NTPC LTD, PO-KUDGI, TQ: BASAWANA BAGEWADI SR,MGR, NTPC LTD, PO-KUDGI, TQ: BASAWANA BAGEWADI",BIJAPUR,501,Karnataka,IN,586121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sunil,Kumar,,NULL,NULL,
