Chapter,Heading,Subheading,Description,Code,Internal Key,Is Service
1209,91,10,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS : OF CABBAGE",12099110,10556,FALSE
1209,91,20,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS OF CAULIFLOWER",12099120,10557,FALSE
1209,91,30,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS : OF ONION",12099130,10558,FALSE
1209,91,40,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS : OF PEA",12099140,10559,FALSE
1209,91,50,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS : OF RADISH",12099150,10560,FALSE
1209,91,60,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS : OF TOMATO",12099160,10561,FALSE
1209,91,70,OF CHILLY OF GENUS CAPSICUM,12099170,10562,FALSE
1209,91,90,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : VEGETABLE SEEDS : OTHER",12099190,10563,FALSE
1209,99,,OTHER,120999,10564,FALSE
1209,99,10,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : OTHER : FRUIT SEEDS FOR PLANTING OR SOWING",12099910,10565,FALSE
1209,99,90,"SEEDS, FRUIT AND SPORES, OF A KIND USED FOR SOWING OTHER : OTHER : OTHER",12099990,10566,FALSE
1210,,,"HOP CONES, FRESH OR DRIED, WHETHER OR NOT GROUND, POWDERED OR IN THE FORM OF PELLETS; LUPULIN",1210,10567,FALSE
1210,10,0,"HOP CONES, FRESH OR DRIED, WHETHER OR NOT GROUND, POWDERED OR IN THE FORM OF PELLETS; LUPULIN HOP CONES, NEITHER GROUND",1210100,10568,FALSE
1210,20,0,"HOP CONES, FRESH OR DRIED, WHETHER OR NOT GROUND, POWDERED OR IN THE FORM OF PELLETS; LUPULIN HOP CONES, GROUND, POWDER",1210200,10569,FALSE
1211,,,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",1211,10570,FALSE
1211,10,0,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",1211100,10571,FALSE
1211,20,0,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",1211200,10572,FALSE
1211,30,0,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",1211300,10573,FALSE
1211,40,0,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",1211400,10574,FALSE
1211,50,0,EPHEDRA,1211500,10575,FALSE
1211,90,,OTHER,121190,10576,FALSE
1211,90,11,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119011,10577,FALSE
1211,90,12,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119012,10578,FALSE
1211,90,13,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119013,10579,FALSE
1211,90,14,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119014,10580,FALSE
1211,90,15,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119015,10581,FALSE
1211,90,19,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119019,10582,FALSE
1211,90,21,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119021,10583,FALSE
1211,90,22,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119022,10584,FALSE
1211,90,23,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119023,10585,FALSE
1211,90,24,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119024,10586,FALSE
1211,90,25,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119025,10587,FALSE
1211,90,26,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119026,10588,FALSE
1211,90,29,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119029,10589,FALSE
1211,90,31,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119031,10590,FALSE
1211,90,32,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119032,10591,FALSE
1211,90,33,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119033,10592,FALSE
1211,90,39,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119039,10593,FALSE
1211,90,41,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119041,10594,FALSE
1211,90,42,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119042,10595,FALSE
1211,90,43,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119043,10596,FALSE
1211,90,44,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119044,10597,FALSE
1211,90,45,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119045,10598,FALSE
1211,90,46,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119046,10599,FALSE
1211,90,47,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119047,10600,FALSE
1211,90,48,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119048,10601,FALSE
1211,90,49,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119049,10602,FALSE
1211,90,50,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119050,10603,FALSE
1211,90,60,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119060,10604,FALSE
1211,90,70,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119070,10605,FALSE
1211,90,80,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119080,10606,FALSE
1211,90,91,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119091,10607,FALSE
1211,90,92,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119092,10608,FALSE
1211,90,93,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119093,10609,FALSE
1211,90,94,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119094,10610,FALSE
1211,90,95,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119095,10611,FALSE
1211,90,96,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119096,10612,FALSE
1211,90,99,"PLANTS AND PARTS OF PLANTS (INCLUDING SEEDS AND FRUITS), OF A KIND USED PRIMARILY IN PERFUMERY, IN PHARMACY OR FOR INSE",12119099,10613,FALSE
1212,,,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE,SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUND",1212,10614,FALSE
1212,10,10,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12121010,10615,FALSE
1212,10,90,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12121090,10616,FALSE
1212,20,,SEAWEEDS AND OTHER ALGAE,121220,10617,FALSE
1212,20,10,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12122010,10618,FALSE
1212,20,90,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12122090,10619,FALSE
1212,21,,SEAWEEDS AND OTHER ALGAE FIT FOR HUMAN CONSUMPTION,121221,10620,FALSE
1212,21,10,SEAWEEDS,12122110,10621,FALSE
1212,21,90,OTHER ALGAE,12122190,10622,FALSE
1212,29,,OTHER,121229,10623,FALSE
1212,29,90,OTHER ALGAE,12122990,10624,FALSE
1212,30,10,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12123010,10625,FALSE
1212,30,90,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12123090,10626,FALSE
1212,91,0,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",1212910,10627,FALSE
1212,92,,LOCUST BEANS,121292,10628,FALSE
1212,92,0,LOCUS BEANS,1212920,10629,FALSE
1212,93,,SUGAR CANE,121293,10630,FALSE
1212,93,0,SUGAR CANE,1212930,10631,FALSE
1212,94,,CHICORY ROOTS,121294,10632,FALSE
1212,94,0,CHICORY ROOTS,1212940,10633,FALSE
1212,99,,OTHER,121299,10634,FALSE
1212,99,10,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12129910,10635,FALSE
1212,99,20,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12129920,10636,FALSE
1212,99,90,"LOCUST BEANS, SEAWEEDS AND OTHER ALGAE, SUGAR BEET AND SUGARCANE, FRESH, CHILLED, FROZEN OR DRIED, WHETHER OR NOT GROUN",12129990,10637,FALSE
1213,,,"CEREAL STRAW AND HUSKS, UNPREPARED,WHETHER OR NOT CHOPPED, GROUND, PRESSED OR IN THE FORM OF PELLETS",1213,10638,FALSE
1213,0,0,"CEREAL STRAW AND HUSKS, UNPREPARED, WHETHER OR NOT CHOPPED, GROUND, PRESSEDOR IN THE FORM OF PELLETS",121300,10639,FALSE
1214,,,"SWEDES, MANGOLDS, FODDER ROOTS, HAY, LUCERNE (ALFALFA), CLOVER, SAINFOIN, FORAGE KALE, LUPINES, VETCHES AND SIMILAR FOR",1214,10640,FALSE
1214,10,0,"SWEDES, MANGOLDS, FODDER ROOTS, HAY, LUCERNE (ALFALFA), CLOVER, SAINFOIN, FORAGE KALE, LUPINES, VETCHES AND SIMILAR FOR",1214100,10641,FALSE
1214,90,0,"SWEDES, MANGOLDS, FODDER ROOTS, HAY, LUCERNE (ALFALFA), CLOVER, SAINFOIN, FORAGE KALE, LUPINES, VETCHES AND SIMILAR FOR",1214900,10642,FALSE
1301,,,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)",1301,10643,FALSE
1301,10,10,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : SHELLAC",13011010,10644,FALSE
1301,10,20,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : SEED LAC",13011020,10645,FALSE
1301,10,30,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : STICK LAC",13011030,10646,FALSE
1301,10,40,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : DEWAXED AND DECOLOURISED LAC",13011040,10647,FALSE
1301,10,50,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : BLEACHED LAC",13011050,10648,FALSE
1301,10,60,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : GASKET LAC",13011060,10649,FALSE
1301,10,70,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : BUTTON LAC",13011070,10650,FALSE
1301,10,80,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : GARNET LAC",13011080,10651,FALSE
1301,10,90,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) LAC : OTHER",13011090,10652,FALSE
1301,20,0,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) GUM ARABIC",1301200,10653,FALSE
1301,90,,OTHER,130190,10654,FALSE
1301,90,11,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : ASIAN GUM",13019011,10655,FALSE
1301,90,12,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : AFRICAN GUM",13019012,10656,FALSE
1301,90,13,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : ASAFOETIDA",13019013,10657,FALSE
1301,90,14,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : BENJAMIN RAS",13019014,10658,FALSE
1301,90,15,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : BENJAMIN COWRIE",13019015,10659,FALSE
1301,90,16,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : KARAYA GUM (INDIAN TR",13019016,10660,FALSE
1301,90,17,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : TRAGACANTH (ADRAGANTH",13019017,10661,FALSE
1301,90,18,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : STORAX",13019018,10662,FALSE
1301,90,19,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : NATURAL GUMS : OTHER",13019019,10663,FALSE
1301,90,21,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : RESINS : COPAL",13019021,10664,FALSE
1301,90,22,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : RESINS : DAMMAR BATU",13019022,10665,FALSE
1301,90,29,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : RESINS : OTHER",13019029,10666,FALSE
1301,90,31,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : MYRRH",13019031,10667,FALSE
1301,90,32,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : OILBANUM OR FRANKINCENS",13019032,10668,FALSE
1301,90,33,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : MASTIC GUM",13019033,10669,FALSE
1301,90,34,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : XANTHIUM GUM",13019034,10670,FALSE
1301,90,39,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : GUM RESINS : OTHER",13019039,10671,FALSE
1301,90,41,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF SEEDS",13019041,10672,FALSE
1301,90,42,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF FRUITS",13019042,10673,FALSE
1301,90,43,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF LEAVES",13019043,10674,FALSE
1301,90,44,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF SPICES",13019044,10675,FALSE
1301,90,45,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF FLOWERS",13019045,10676,FALSE
1301,90,46,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OF ROOTS",13019046,10677,FALSE
1301,90,49,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS)OTHER : OLEORESINS : OTHER",13019049,10678,FALSE
1301,90,99,"LAC; NATURAL GUMS, RESINS, GUM-RESINS AND OLEORESINS (FOR EXAMPLE, BALSAMS) -OTHER : --- OTHER: ---- OTHER",13019099,10679,FALSE
1302,,,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302,10680,FALSE
1302,11,0,OPIUM,1302110,10681,FALSE
1302,12,0,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302120,10682,FALSE
1302,13,0,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302130,10683,FALSE
1302,14,0,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302140,10684,FALSE
1302,19,,OTHER,130219,10685,FALSE
1302,19,11,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021911,10686,FALSE
1302,19,12,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021912,10687,FALSE
1302,19,13,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021913,10688,FALSE
1302,19,14,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021914,10689,FALSE
1302,19,15,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021915,10690,FALSE
1302,19,16,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021916,10691,FALSE
1302,19,17,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021917,10692,FALSE
1302,19,18,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021918,10693,FALSE
1302,19,19,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021919,10694,FALSE
1302,19,20,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021920,10695,FALSE
1302,19,30,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021930,10696,FALSE
1302,19,90,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13021990,10697,FALSE
1302,20,0,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302200,10698,FALSE
1302,31,0,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302310,10699,FALSE
1302,32,,"MUCILAGES AND THICKENERS, WHETHER OR NOT MODIFIED, DERIVED FROM LOCUST BEANS, LOCUST BEAN SEEDS OR GUAR SEEDS",130232,10700,FALSE
1302,32,10,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13023210,10701,FALSE
1302,32,20,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13023220,10702,FALSE
1302,32,30,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13023230,10703,FALSE
1302,32,40,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13023240,10704,FALSE
1302,32,90,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",13023290,10705,FALSE
1302,39,0,"VEGETABLE SAPS AND EXTRACTS; PECTIC SUBSTANCES, PECTINATES AND PECTATES; AGAR-AGAR AND OTHER MUCILAGES AND THICKENERS,",1302390,10706,FALSE
1401,,,"VEGETABLE MATERIALS OF A KIND USED PRIMARILY FOR PLAITING (FOR EXAMPLE, BAMBOOS, RATTANS, REEDS, RUSHES, OSIER, RAFFIA,",1401,10707,FALSE
1401,10,0,"VEGETABLE MATERIALS OF A KIND USED PRIMARILY FOR PLAITING (FOR EXAMPLE, BAMBOOS, RATTANS, REEDS, RUSHES, OSIER, RAFFIA,",1401100,10708,FALSE
1401,20,0,"VEGETABLE MATERIALS OF A KIND USED PRIMARILY FOR PLAITING (FOR EXAMPLE, BAMBOOS, RATTANS, REEDS, RUSHES, OSIER, RAFFIA,",1401200,10709,FALSE
1401,90,,OTHER,140190,10710,FALSE
1401,90,10,"VEGETABLE MATERIALS OF A KIND USED PRIMARILY FOR PLAITING (FOR EXAMPLE, BAMBOOS, RATTANS, REEDS, RUSHES, OSIER, RAFFIA,",14019010,10711,FALSE
1401,90,90,"VEGETABLE MATERIALS OF A KIND USED PRIMARILY FOR PLAITING (FOR EXAMPLE, BAMBOOS, RATTANS, REEDS, RUSHES, OSIER, RAFFIA,",14019090,10712,FALSE
1402,,,-,1402,10713,FALSE
